
SetupTitle, Endurance Measure 2V 1kHz After 160 000 Cycles(1)(1)
DataValue, 0.0042250000000000005, -7.1364610200000009E-07, 0.90829062461853, 0.0042250000000000005, 0.0042250000000000005
DataValue, 0.004235, -6.92815775E-07, 0.94817245006561313, 0.004235, 0.004235
DataValue, 0.0042450000000000005, -6.88260684E-07, 0.98840445280075107, 0.0042450000000000005, 0.0042450000000000005
DataValue, 0.004255, -7.30146439E-07, 1.028761506080627, 0.004255, 0.004255
DataValue, 0.0042650000000000006, -6.9123314000000009E-07, 1.068850040435791, 0.0042650000000000006, 0.0042650000000000006
DataValue, 0.004275, -6.9740241300000006E-07, 1.1086379289627082, 0.004275, 0.004275
DataValue, 0.0042850000000000006, -7.12572557E-07, 1.148775100708008, 0.0042850000000000006, 0.0042850000000000006
DataValue, 0.004295, -6.55149222E-07, 1.1887326240539551, 0.004295, 0.004295
DataValue, 0.0043050000000000007, -6.82066855E-07, 1.2286465167999272, 0.0043050000000000007, 0.0043050000000000007
DataValue, 0.004315, -6.57629471E-07, 1.269067645072937, 0.004315, 0.004315
DataValue, 0.004325, -6.53280495E-07, 1.3087836503982542, 0.004325, 0.004325
DataValue, 0.004335, -6.6872127E-07, 1.348676323890686, 0.004335, 0.004335
DataValue, 0.004345, -6.59745012E-07, 1.388404965400696, 0.004345, 0.004345
DataValue, 0.004355, -6.699427790000001E-07, 1.4285390377044682, 0.004355, 0.004355
DataValue, 0.004365, -5.9730382400000009E-07, 1.4684574604034422, 0.004365, 0.004365
DataValue, 0.004375, -5.9702051700000006E-07, 1.5086250305175781, 0.004375, 0.004375
DataValue, 0.004385, -6.04059323E-07, 1.5484311580657961, 0.004385, 0.004385
DataValue, 0.0043950000000000005, -5.7399330400000009E-07, 1.5885535478591921, 0.0043950000000000005, 0.0043950000000000005
DataValue, 0.004405, -6.664338910000001E-07, 1.6284829378128052, 0.004405, 0.004405
DataValue, 0.0044150000000000005, -5.39246628E-07, 1.6689280271530151, 0.0044150000000000005, 0.0044150000000000005
DataValue, 0.004425, -5.1342152600000008E-07, 1.7086763381958012, 0.004425, 0.004425
DataValue, 0.0044350000000000006, -5.03114393E-07, 1.7483218908309941, 0.0044350000000000006, 0.0044350000000000006
DataValue, 0.004445, -5.17634476E-07, 1.7883044481277473, 0.004445, 0.004445
DataValue, 0.0044550000000000006, -4.46390203E-07, 1.8285360336303711, 0.0044550000000000006, 0.0044550000000000006
DataValue, 0.004465, -4.76477965E-07, 1.8691477775573731, 0.004465, 0.004465
DataValue, 0.0044750000000000007, -4.6808932600000005E-07, 1.90871787071228, 0.0044750000000000007, 0.0044750000000000007
DataValue, 0.004485, -4.6687691200000003E-07, 1.9485852718353272, 0.004485, 0.004485
DataValue, 0.004495, -4.9081364800000009E-07, 1.9883191585540772, 0.004495, 0.004495
DataValue, 0.004505, 2.48280088E-07, 1.9885061979293821, 0.004505, 0.004505
DataValue, 0.004515, 3.48680203E-07, 1.9486634731292731, 0.004515, 0.004515
DataValue, 0.004525, 3.46982546E-07, 1.9088854789733891, 0.004525, 0.004525
DataValue, 0.004535, 2.96860321E-07, 1.8692445755004881, 0.004535, 0.004535
DataValue, 0.004545, 3.78206295E-07, 1.8290295600891111, 0.004545, 0.004545
DataValue, 0.004555, 3.7679967600000003E-07, 1.7890015840530402, 0.004555, 0.004555
DataValue, 0.0045650000000000005, 3.6886541500000004E-07, 1.7492028474807742, 0.0045650000000000005, 0.0045650000000000005
DataValue, 0.004575, 3.8437841E-07, 1.7094572782516482, 0.004575, 0.004575
DataValue, 0.0045850000000000005, 3.56253338E-07, 1.6694017648696902, 0.0045850000000000005, 0.0045850000000000005
DataValue, 0.004595, 3.13195869E-07, 1.6287820339202881, 0.004595, 0.004595
DataValue, 0.0046050000000000006, 3.64076101E-07, 1.5887036323547361, 0.0046050000000000006, 0.0046050000000000006
DataValue, 0.004615, 3.6182660800000004E-07, 1.5490676164627082, 0.004615, 0.004615
DataValue, 0.0046250000000000006, 3.52395944E-07, 1.5093753337860112, 0.0046250000000000006, 0.0046250000000000006
DataValue, 0.004635, 4.04336419E-07, 1.469118714332581, 0.004635, 0.004635
DataValue, 0.0046450000000000007, 4.09404805E-07, 1.4286925792694092, 0.0046450000000000007, 0.0046450000000000007
DataValue, 0.004655, 3.82286686E-07, 1.3887314796447752, 0.004655, 0.004655
DataValue, 0.004665, 3.5135462900000004E-07, 1.348793029785156, 0.004665, 0.004665
DataValue, 0.004675, 4.30077364E-07, 1.3090280294418342, 0.004675, 0.004675
DataValue, 0.004685, 3.60521625E-07, 1.2692519426345832, 0.004685, 0.004685
DataValue, 0.004695, 4.31976275E-07, 1.2288645505905151, 0.004695, 0.004695
DataValue, 0.004705, 4.10622818E-07, 1.1886773109436042, 0.004705, 0.004705
DataValue, 0.0047150000000000004, 4.0836070500000005E-07, 1.1490252017974851, 0.0047150000000000004, 0.0047150000000000004
DataValue, 0.004725, 4.24479566E-07, 1.1090514659881592, 0.004725, 0.004725
DataValue, 0.0047350000000000005, 4.2740012400000006E-07, 1.0691051483154301, 0.0047350000000000005, 0.0047350000000000005
DataValue, 0.004745, 4.20946833E-07, 1.0289013385772712, 0.004745, 0.004745
DataValue, 0.0047550000000000005, 3.63406429E-07, 0.98883986473083507, 0.0047550000000000005, 0.0047550000000000005
DataValue, 0.004765, 4.2323139800000005E-07, 0.94873923063278209, 0.004765, 0.004765
DataValue, 0.0047750000000000006, 4.5484151200000005E-07, 0.90888559818267811, 0.0047750000000000006, 0.0047750000000000006
DataValue, 0.004785, 4.31468578E-07, 0.86917108297348011, 0.004785, 0.004785
DataValue, 0.0047950000000000007, 4.33847106E-07, 0.8291212320327761, 0.0047950000000000007, 0.0047950000000000007
DataValue, 0.004805, 3.9661745200000004E-07, 0.788756430149078, 0.004805, 0.004805
DataValue, 0.0048150000000000007, 4.06860096E-07, 0.74840259552001909, 0.0048150000000000007, 0.0048150000000000007
DataValue, 0.004825, 5.12958991E-07, 0.70853978395462, 0.004825, 0.004825
DataValue, 0.004835, 4.07994662E-07, 0.668928444385529, 0.004835, 0.004835
DataValue, 0.004845, 4.1136470900000003E-07, 0.62920409440994307, 0.004845, 0.004845
DataValue, 0.004855, 4.3148190800000004E-07, 0.58854937553405806, 0.004855, 0.004855
DataValue, 0.004865, 4.5132631500000003E-07, 0.548327624797821, 0.004865, 0.004865
DataValue, 0.004875, 4.77326012E-07, 0.50838768482208208, 0.004875, 0.004875
DataValue, 0.0048850000000000005, 3.9007508700000003E-07, 0.468978226184845, 0.0048850000000000005, 0.0048850000000000005
DataValue, 0.004895, 4.84115901E-07, 0.42931020259857205, 0.004895, 0.004895
DataValue, 0.0049050000000000005, 4.4892814800000004E-07, 0.388853490352631, 0.0049050000000000005, 0.0049050000000000005
DataValue, 0.004915, 4.6479178200000003E-07, 0.34880116581916804, 0.004915, 0.004915
DataValue, 0.0049250000000000006, 4.6686037100000006E-07, 0.308725595474243, 0.0049250000000000006, 0.0049250000000000006
DataValue, 0.004935, 4.25260708E-07, 0.26918190717697105, 0.004935, 0.004935
DataValue, 0.0049450000000000006, 4.9217146600000007E-07, 0.229326844215393, 0.0049450000000000006, 0.0049450000000000006
DataValue, 0.004955, 4.9683455900000006E-07, 0.188892677426338, 0.004955, 0.004955
DataValue, 0.0049650000000000007, 5.1477025E-07, 0.148482456803322, 0.0049650000000000007, 0.0049650000000000007
DataValue, 0.004975, 5.14720455E-07, 0.10866543650627102, 0.004975, 0.004975
DataValue, 0.0049850000000000007, 5.3889840500000008E-07, 0.069210179150105008, 0.0049850000000000007, 0.0049850000000000007
DataValue, 0.004995, 5.2556896400000007E-07, 0.029423099011183004, 0.004995, 0.004995
SetupTitle, WGFMU Pattern Editor Child DataDisplay
ApplicationTest, WGFMU Pattern Editor Child DataDisplay, Public
TestParameter, Name, DataDisplayID, NumOfDisplay, DisplayIndex, TimeMax, ValueLimit, Waveform1_time, Waveform1_voltage, Waveform2_time, Waveform2_voltage, MeasTiming_time, MeasTiming_flag, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
TestParameter, Value, Xtime_Ymeas_Disable, 1, 0, 0.005, 1E-08
MetaData, TestRecord.EntryPoint, false
MetaData, TestRecord.RecordTime, 05/25/2021 16:03:25
MetaData, TestRecord.TestTarget, FlashIntC_1_30um_C7
MetaData, TestRecord.IterationIndex, 3
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, eb85abf2-5e28-46a2-a906-ab626052923a
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Time
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0.005
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, MeasResult1_value, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, false, false
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -8.0633356E-07, -1.9717184305191
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 6.93884715E-07, 1.9889440536499
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -1.8980048800000002E-07, 0.028431151062250002, 5E-06, 5E-06
DataValue, 1.5E-05, -2.91349892E-07, 0.068926617503166, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -3.2463873400000004E-07, 0.10859850794076902, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -2.57216811E-07, 0.14834226667881, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -3.8859104700000005E-07, 0.18862390518188502, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -3.8585210400000004E-07, 0.22902953624725303, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -3.49237411E-07, 0.268841981887817, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -3.0979680300000003E-07, 0.308490991592407, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -4.03486979E-07, 0.34830975532531705, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -4.1557734700000003E-07, 0.388090163469315, 9.5E-05, 9.5E-05
DataValue, 0.000105, -3.87457874E-07, 0.42899104952812206, 0.000105, 0.000105
DataValue, 0.000115, -4.7896520500000008E-07, 0.46890988945961004, 0.000115, 0.000115
DataValue, 0.000125, -4.76311783E-07, 0.50807100534439109, 0.000125, 0.000125
DataValue, 0.000135, -4.6002043100000004E-07, 0.548017680644989, 0.000135, 0.000135
DataValue, 0.000145, -5.15748866E-07, 0.58837115764617909, 0.000145, 0.000145
DataValue, 0.000155, -5.48846288E-07, 0.6285791993141171, 0.000155, 0.000155
DataValue, 0.000165, -4.84959173E-07, 0.668586432933807, 0.000165, 0.000165
DataValue, 0.000175, -5.98960071E-07, 0.708777904510498, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -6.7426299200000006E-07, 0.748487114906311, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -5.85611758E-07, 0.788290083408356, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -6.1289398400000008E-07, 0.828728795051575, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -7.1422459800000006E-07, 0.86879485845565807, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -6.4076590400000006E-07, 0.90836215019226108, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -7.13728866E-07, 0.94853353500366211, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -7.7844055100000007E-07, 0.98846995830535911, 0.000245, 0.000245
DataValue, 0.000255, -7.27999293E-07, 1.0284979343414311, 0.000255, 0.000255
DataValue, 0.000265, -7.08165373E-07, 1.0688546895980842, 0.000265, 0.000265
DataValue, 0.000275, -7.7325228200000009E-07, 1.10891330242157, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -7.0151645600000006E-07, 1.1487857103347781, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -6.1888096100000009E-07, 1.1886051893234251, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -8.063335600000001E-07, 1.2288187742233281, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -7.3257615400000009E-07, 1.2690215110778811, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -6.6057594900000008E-07, 1.3089456558227541, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -6.96154245E-07, 1.3488168716430662, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -7.154496300000001E-07, 1.388660311698914, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -6.32061699E-07, 1.4289042949676512, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -6.7611421200000007E-07, 1.4693603515625002, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -7.4277181700000005E-07, 1.5090621709823611, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -6.22269226E-07, 1.548821806907654, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -6.1958496600000006E-07, 1.588836073875427, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -6.5169717800000008E-07, 1.6290937662124632, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -6.0176563500000007E-07, 1.6695268154144292, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -5.51742289E-07, 1.7094495296478272, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -6.3527119200000009E-07, 1.7489442825317381, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -5.9829045500000005E-07, 1.7882354259490971, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -4.6919584000000004E-07, 1.8286167383193972, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -5.43900626E-07, 1.8693915605545042, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -5.38613449E-07, 1.9089130163192751, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -4.0271496000000003E-07, 1.9489107131958012, 0.000485, 0.000485
DataValue, 0.000495, -5.35892696E-07, 1.9889440536499021, 0.000495, 0.000495
DataValue, 0.000505, 1.76510611E-07, 1.9888510704040532, 0.000505, 0.000505
DataValue, 0.000515, 3.5091989000000005E-07, 1.9491748809814451, 0.000515, 0.000515
DataValue, 0.00052500000000000008, 2.9024366200000003E-07, 1.909728050231934, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, 2.59022016E-07, 1.8694207668304441, 0.000535, 0.000535
DataValue, 0.000545, 4.1713784100000004E-07, 1.8290306329727171, 0.000545, 0.000545
DataValue, 0.000555, 4.11201341E-07, 1.7891949415206911, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 2.8249451100000004E-07, 1.7493127584457402, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 3.8404113E-07, 1.7093459367752082, 0.000575, 0.000575
DataValue, 0.000585, 4.11061791E-07, 1.6699244976043701, 0.000585, 0.000585
DataValue, 0.000595, 3.31635732E-07, 1.6295731067657471, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 3.7384404500000003E-07, 1.5892562866210942, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 4.42562509E-07, 1.549540042877197, 0.000615, 0.000615
DataValue, 0.000625, 3.3042124400000003E-07, 1.5097984075546271, 0.000625, 0.000625
DataValue, 0.000635, 3.7741182300000004E-07, 1.4696466922760012, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 4.48960407E-07, 1.4295324087142942, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 3.9948540100000003E-07, 1.389825224876404, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 3.1499729400000003E-07, 1.349564790725708, 0.000665, 0.000665
DataValue, 0.000675, 3.94149168E-07, 1.3096997737884522, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 4.6866529100000004E-07, 1.2699828147888181, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 3.24781354E-07, 1.229689240455627, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 4.1255538E-07, 1.1891828775405882, 0.000705, 0.000705
DataValue, 0.000715, 4.0508743400000005E-07, 1.1494792699813841, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 3.7341558800000005E-07, 1.109618544578552, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 4.3568428500000003E-07, 1.0692368745803831, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 4.2144259300000003E-07, 1.02934193611145, 0.000745, 0.000745
