
SetupTitle, Endurance Measure 1kHz After 250 000 Cycles(1)(1)(1)
DataValue, 0.0042250000000000005, -4.469638043E-06, 1.348726868629456, 0.0042250000000000005, 0.0042250000000000005
DataValue, 0.004235, -4.170600732E-06, 1.4083243608474731, 0.004235, 0.004235
DataValue, 0.0042450000000000005, -3.7406316550000004E-06, 1.4686682224273682, 0.0042450000000000005, 0.0042450000000000005
DataValue, 0.004255, -3.283971182E-06, 1.5285769701004031, 0.004255, 0.004255
DataValue, 0.0042650000000000006, -2.8667338940000004E-06, 1.5883208513259892, 0.0042650000000000006, 0.0042650000000000006
DataValue, 0.004275, -2.533737188E-06, 1.6487530469894411, 0.004275, 0.004275
DataValue, 0.0042850000000000006, -2.2275046380000004E-06, 1.7086466550827031, 0.0042850000000000006, 0.0042850000000000006
DataValue, 0.004295, -1.955690777E-06, 1.7680096626281741, 0.004295, 0.004295
DataValue, 0.0043050000000000007, -1.6953798650000002E-06, 1.8284573554992682, 0.0043050000000000007, 0.0043050000000000007
DataValue, 0.004315, -1.4750703490000002E-06, 1.8885550498962402, 0.004315, 0.004315
DataValue, 0.004325, -1.2990041110000002E-06, 1.9480684995651252, 0.004325, 0.004325
DataValue, 0.004335, -1.1541192180000001E-06, 2.0078856945037842, 0.004335, 0.004335
DataValue, 0.004345, -1.044953933E-06, 2.0685174465179443, 0.004345, 0.004345
DataValue, 0.004355, -9.62725267E-07, 2.128233909606934, 0.004355, 0.004355
DataValue, 0.004365, -9.0659978000000008E-07, 2.1879341602325444, 0.004365, 0.004365
DataValue, 0.004375, -8.91506147E-07, 2.2480771541595463, 0.004375, 0.004375
DataValue, 0.004385, -8.816673470000001E-07, 2.3078138828277592, 0.004385, 0.004385
DataValue, 0.0043950000000000005, -8.80434982E-07, 2.3674066066741943, 0.0043950000000000005, 0.0043950000000000005
DataValue, 0.004405, -8.92932007E-07, 2.4275376796722412, 0.004405, 0.004405
DataValue, 0.0044150000000000005, -9.0863341E-07, 2.4876666069030762, 0.0044150000000000005, 0.0044150000000000005
DataValue, 0.004425, -9.392867920000001E-07, 2.5473737716674814, 0.004425, 0.004425
DataValue, 0.0044350000000000006, -9.86481382E-07, 2.6072924137115483, 0.0044350000000000006, 0.0044350000000000006
DataValue, 0.004445, -1.0342921540000001E-06, 2.6681046485900883, 0.004445, 0.004445
DataValue, 0.0044550000000000006, -1.10017595E-06, 2.7273752689361572, 0.0044550000000000006, 0.0044550000000000006
DataValue, 0.004465, -1.170972382E-06, 2.7870273590087891, 0.004465, 0.004465
DataValue, 0.0044750000000000007, -1.282601716E-06, 2.8474011421203613, 0.0044750000000000007, 0.0044750000000000007
DataValue, 0.004485, -1.3983313920000002E-06, 2.9075920581817631, 0.004485, 0.004485
DataValue, 0.004495, -1.5280742220000001E-06, 2.9674072265625004, 0.004495, 0.004495
DataValue, 0.004505, -1.301740213E-06, 2.9675903320312504, 0.004505, 0.004505
DataValue, 0.004515, -8.39940697E-07, 2.9081571102142334, 0.004515, 0.004515
DataValue, 0.004525, -5.76370724E-07, 2.8480420112609863, 0.004525, 0.004525
DataValue, 0.004535, -4.0910370600000003E-07, 2.7879767417907724, 0.004535, 0.004535
DataValue, 0.004545, -2.78093324E-07, 2.727938175201416, 0.004545, 0.004545
DataValue, 0.004555, -1.77038132E-07, 2.6685338020324711, 0.004555, 0.004555
DataValue, 0.0045650000000000005, -9.1445294E-08, 2.6080119609832764, 0.0045650000000000005, 0.0045650000000000005
DataValue, 0.004575, -1.5569956000000002E-08, 2.548001766204834, 0.004575, 0.004575
DataValue, 0.0045850000000000005, 3.8844430000000005E-08, 2.4881143569946294, 0.0045850000000000005, 0.0045850000000000005
DataValue, 0.004595, 8.6161712E-08, 2.4281024932861333, 0.004595, 0.004595
DataValue, 0.0046050000000000006, 1.26655294E-07, 2.3679599761962891, 0.0046050000000000006, 0.0046050000000000006
DataValue, 0.004615, 1.6523299000000003E-07, 2.308557510375977, 0.004615, 0.004615
DataValue, 0.0046250000000000006, 1.9721412100000002E-07, 2.2487874031066903, 0.0046250000000000006, 0.0046250000000000006
DataValue, 0.004635, 2.2370206E-07, 2.188286304473877, 0.004635, 0.004635
DataValue, 0.0046450000000000007, 2.5049635600000004E-07, 2.1284627914428711, 0.0046450000000000007, 0.0046450000000000007
DataValue, 0.004655, 2.71751901E-07, 2.0691409111022954, 0.004655, 0.004655
DataValue, 0.004665, 2.97257742E-07, 2.0087752342224121, 0.004665, 0.004665
DataValue, 0.004675, 3.08964019E-07, 1.9487601518630981, 0.004675, 0.004675
DataValue, 0.004685, 3.21444247E-07, 1.8892728090286262, 0.004685, 0.004685
DataValue, 0.004695, 3.4522415100000004E-07, 1.8291110992431641, 0.004695, 0.004695
DataValue, 0.004705, 3.64680204E-07, 1.7689555883407591, 0.004705, 0.004705
DataValue, 0.0047150000000000004, 3.73759093E-07, 1.7092953920364382, 0.0047150000000000004, 0.0047150000000000004
DataValue, 0.004725, 3.74329716E-07, 1.649199366569519, 0.004725, 0.004725
DataValue, 0.0047350000000000005, 3.85861455E-07, 1.5887577533721922, 0.0047350000000000005, 0.0047350000000000005
DataValue, 0.004745, 4.0643212200000004E-07, 1.5292338132858281, 0.004745, 0.004745
DataValue, 0.0047550000000000005, 4.21543945E-07, 1.4696545600891111, 0.0047550000000000005, 0.0047550000000000005
DataValue, 0.004765, 4.26375351E-07, 1.4095174074172971, 0.004765, 0.004765
DataValue, 0.0047750000000000006, 4.23761264E-07, 1.3495509624481201, 0.0047750000000000006, 0.0047750000000000006
DataValue, 0.004785, 4.4019171200000004E-07, 1.2896056175231931, 0.004785, 0.004785
DataValue, 0.0047950000000000007, 4.5357975900000004E-07, 1.2297374010086062, 0.0047950000000000007, 0.0047950000000000007
DataValue, 0.004805, 4.5544024400000005E-07, 1.1693875789642332, 0.004805, 0.004805
DataValue, 0.0048150000000000007, 4.5998635300000004E-07, 1.1095761060714722, 0.0048150000000000007, 0.0048150000000000007
DataValue, 0.004825, 4.6571997800000004E-07, 1.0497254133224492, 0.004825, 0.004825
DataValue, 0.004835, 4.9022827400000006E-07, 0.98953229188919112, 0.004835, 0.004835
DataValue, 0.004845, 5.02641171E-07, 0.92948210239410411, 0.004845, 0.004845
DataValue, 0.004855, 4.96517771E-07, 0.86941039562225308, 0.004855, 0.004855
DataValue, 0.004865, 5.0988757E-07, 0.809508740901947, 0.004865, 0.004865
DataValue, 0.004875, 5.29821023E-07, 0.74927049875259411, 0.004875, 0.004875
DataValue, 0.0048850000000000005, 5.47797242E-07, 0.68936675786972, 0.0048850000000000005, 0.0048850000000000005
DataValue, 0.004895, 5.5135768700000006E-07, 0.6297487616539, 0.004895, 0.004895
DataValue, 0.0049050000000000005, 5.59961961E-07, 0.569329977035522, 0.0049050000000000005, 0.0049050000000000005
DataValue, 0.004915, 5.7794449E-07, 0.509456515312195, 0.004915, 0.004915
DataValue, 0.0049250000000000006, 6.0617514900000008E-07, 0.45003357529640203, 0.0049250000000000006, 0.0049250000000000006
DataValue, 0.004935, 6.27904569E-07, 0.38965138792991605, 0.004935, 0.004935
DataValue, 0.0049450000000000006, 6.50705886E-07, 0.329475849866867, 0.0049450000000000006, 0.0049450000000000006
DataValue, 0.004955, 6.78743106E-07, 0.270089894533157, 0.004955, 0.004955
DataValue, 0.0049650000000000007, 7.1052585300000009E-07, 0.210103735327721, 0.0049650000000000007, 0.0049650000000000007
DataValue, 0.004975, 7.56030261E-07, 0.14961314201355, 0.004975, 0.004975
DataValue, 0.0049850000000000007, 7.9547163500000007E-07, 0.09005469083786001, 0.0049850000000000007, 0.0049850000000000007
DataValue, 0.004995, 8.4712473800000007E-07, 0.03033079020679, 0.004995, 0.004995
SetupTitle, WGFMU Pattern Editor Child DataDisplay
ApplicationTest, WGFMU Pattern Editor Child DataDisplay, Public
TestParameter, Name, DataDisplayID, NumOfDisplay, DisplayIndex, TimeMax, ValueLimit, Waveform1_time, Waveform1_voltage, Waveform2_time, Waveform2_voltage, MeasTiming_time, MeasTiming_flag, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
TestParameter, Value, Xtime_Ymeas_Disable, 1, 0, 0.005, 1E-08
MetaData, TestRecord.EntryPoint, false
MetaData, TestRecord.RecordTime, 05/19/2021 16:35:56
MetaData, TestRecord.TestTarget, FlashIntC_5_25um_E10
MetaData, TestRecord.IterationIndex, 5
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 7f7ec4c9-1585-4654-a1e2-fd5ef15ed9b8
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Time
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0.005
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, MeasResult1_value, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, false, false
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -4.938228813E-06, -2.96826791763306
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 3.02262697E-06, 2.9677267074585
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -1.1918806600000001E-07, 0.029457787051797003, 5E-06, 5E-06
DataValue, 1.5E-05, -2.5159417300000004E-07, 0.08936332911253, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -3.0677827600000004E-07, 0.148832723498344, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -3.4880778800000003E-07, 0.209097325801849, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -3.8126557900000003E-07, 0.269393593072891, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -4.0968345200000003E-07, 0.32882463932037304, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -4.4508271900000003E-07, 0.38912442326545704, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -5.0806352200000008E-07, 0.44925665855407704, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -5.6579375500000005E-07, 0.508858799934387, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -6.36262143E-07, 0.5688674449920651, 9.5E-05, 9.5E-05
DataValue, 0.000105, -7.45291402E-07, 0.629152834415436, 0.000105, 0.000105
DataValue, 0.000115, -8.463318860000001E-07, 0.68853634595871, 0.000115, 0.000115
DataValue, 0.000125, -9.80610366E-07, 0.74849081039428711, 0.000125, 0.000125
DataValue, 0.000135, -1.1710396850000002E-06, 0.808925449848175, 0.000135, 0.000135
DataValue, 0.000145, -1.393121352E-06, 0.868942558765411, 0.000145, 0.000145
DataValue, 0.000155, -1.608954221E-06, 0.928581953048706, 0.000155, 0.000155
DataValue, 0.000165, -1.900388156E-06, 0.98846501111984209, 0.000165, 0.000165
DataValue, 0.000175, -2.249782483E-06, 1.0485849380493162, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -2.6202674230000002E-06, 1.108587265014648, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -3.046373195E-06, 1.1685279607772832, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -3.5902394300000005E-06, 1.2285338640213011, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -4.103464107E-06, 1.2886756658554082, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -4.467265626E-06, 1.3483755588531492, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -4.9313421190000005E-06, 1.4081842899322512, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -4.9382288130000007E-06, 1.4685735702514651, 0.000245, 0.000245
DataValue, 0.000255, -4.7580974750000005E-06, 1.5286318063735962, 0.000255, 0.000255
DataValue, 0.000265, -4.325777354E-06, 1.5882081985473631, 0.000265, 0.000265
DataValue, 0.000275, -3.7850984430000004E-06, 1.6485801935195921, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -3.2125528830000002E-06, 1.7085776329040532, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -2.760363031E-06, 1.7680593729019172, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -2.375846407E-06, 1.8280876874923711, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -2.027463779E-06, 1.8885090351104741, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -1.734649459E-06, 1.9480378627777102, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -1.541050779E-06, 2.007832527160645, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -1.320847218E-06, 2.0684633255004883, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -1.149036166E-06, 2.1281213760375981, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -1.053869482E-06, 2.1880455017089844, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -9.78499656E-07, 2.2482283115386963, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -9.1438033700000012E-07, 2.3077788352966313, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -9.2222120400000009E-07, 2.3674955368041992, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -9.0337158600000006E-07, 2.4278261661529541, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -8.5508827400000011E-07, 2.4881036281585693, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -9.00711882E-07, 2.5474379062652592, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -9.6582948600000016E-07, 2.6071817874908452, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -9.5195071000000008E-07, 2.6678864955902104, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -1.0122536200000001E-06, 2.72753119468689, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -1.105553451E-06, 2.7871928215026864, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -1.158012651E-06, 2.8478667736053471, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -1.2538221200000002E-06, 2.9078366756439213, 0.000485, 0.000485
DataValue, 0.000495, -1.4065641380000002E-06, 2.9672801494598393, 0.000495, 0.000495
DataValue, 0.000505, -1.157010274E-06, 2.9677267074584961, 0.000505, 0.000505
DataValue, 0.000515, -6.9220544700000008E-07, 2.9080722332000732, 0.000515, 0.000515
DataValue, 0.00052500000000000008, -4.81226493E-07, 2.847669363021851, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, -3.0440040200000003E-07, 2.7873902320861821, 0.000535, 0.000535
DataValue, 0.000545, -1.54951877E-07, 2.7280824184417733, 0.000545, 0.000545
DataValue, 0.000555, -9.3315606000000013E-08, 2.6682713031768803, 0.000555, 0.000555
DataValue, 0.00056500000000000007, -1.3966027000000001E-08, 2.607896089553833, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 8.2781412E-08, 2.5483229160308842, 0.000575, 0.000575
DataValue, 0.000585, 1.04322979E-07, 2.4884655475616464, 0.000585, 0.000585
DataValue, 0.000595, 1.3803492E-07, 2.4283013343811044, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 2.22549588E-07, 2.3682496547698983, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 2.4122891800000004E-07, 2.308753490447998, 0.000615, 0.000615
DataValue, 0.000625, 2.3690012100000003E-07, 2.2489736080169682, 0.000625, 0.000625
DataValue, 0.000635, 2.97568988E-07, 2.188377857208252, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 3.24133339E-07, 2.12883734703064, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 3.0808564600000004E-07, 2.0691571235656743, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 3.4903840200000003E-07, 2.0085470676422124, 0.000665, 0.000665
DataValue, 0.000675, 3.7707349100000004E-07, 1.94890558719635, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 3.53393119E-07, 1.889270067214966, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 3.7919898E-07, 1.8290673494338992, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 4.1207110300000004E-07, 1.7687760591506962, 0.000705, 0.000705
DataValue, 0.000715, 3.88376009E-07, 1.709335923194885, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 3.97072824E-07, 1.6493067741394041, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 4.5313251500000005E-07, 1.5891045331954961, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 4.2298805200000003E-07, 1.5292552709579472, 0.000745, 0.000745
