
SetupTitle, Endurance Measure 2V 1kHz After 700 000 Cycles(1)(1)
DataValue, 0.0042250000000000005, -5.16816158E-07, 0.90794509649276711, 0.0042250000000000005, 0.0042250000000000005
DataValue, 0.004235, -5.21286381E-07, 0.94809252023696911, 0.004235, 0.004235
DataValue, 0.0042450000000000005, -5.1624113E-07, 0.98812651634216309, 0.0042450000000000005, 0.0042450000000000005
DataValue, 0.004255, -5.1852850900000007E-07, 1.0281854867935181, 0.004255, 0.004255
DataValue, 0.0042650000000000006, -5.44326269E-07, 1.068403840065002, 0.0042650000000000006, 0.0042650000000000006
DataValue, 0.004275, -5.71099349E-07, 1.108538866043091, 0.004275, 0.004275
DataValue, 0.0042850000000000006, -4.53417073E-07, 1.1483576297760012, 0.0042850000000000006, 0.0042850000000000006
DataValue, 0.004295, -5.0672002800000008E-07, 1.1883043050765991, 0.004295, 0.004295
DataValue, 0.0043050000000000007, -5.2612546100000007E-07, 1.2282174825668342, 0.0043050000000000007, 0.0043050000000000007
DataValue, 0.004315, -4.6591765100000003E-07, 1.2684928178787231, 0.004315, 0.004315
DataValue, 0.004325, -5.55664883E-07, 1.308390855789185, 0.004325, 0.004325
DataValue, 0.004335, -5.02246962E-07, 1.3482015132904051, 0.004335, 0.004335
DataValue, 0.004345, -4.40359742E-07, 1.388083696365356, 0.004345, 0.004345
DataValue, 0.004355, -4.86364399E-07, 1.428436160087585, 0.004355, 0.004355
DataValue, 0.004365, -4.7257219600000003E-07, 1.4685392379760742, 0.004365, 0.004365
DataValue, 0.004375, -4.1557734700000003E-07, 1.5088818073272712, 0.004375, 0.004375
DataValue, 0.004385, -5.1877953000000009E-07, 1.5485216379165652, 0.004385, 0.004385
DataValue, 0.0043950000000000005, -4.5542114400000006E-07, 1.5881661176681521, 0.0043950000000000005, 0.0043950000000000005
DataValue, 0.004405, -4.78478569E-07, 1.6283508539199831, 0.004405, 0.004405
DataValue, 0.0044150000000000005, -4.51598822E-07, 1.6687051057815552, 0.0044150000000000005, 0.0044150000000000005
DataValue, 0.004425, -4.21968934E-07, 1.7083899974823, 0.004425, 0.004425
DataValue, 0.0044350000000000006, -4.0744114900000004E-07, 1.748109817504883, 0.0044350000000000006, 0.0044350000000000006
DataValue, 0.004445, -4.64686337E-07, 1.7881832122802732, 0.004445, 0.004445
DataValue, 0.0044550000000000006, -4.99212092E-07, 1.8281884193420412, 0.0044550000000000006, 0.0044550000000000006
DataValue, 0.004465, -3.96714654E-07, 1.8685591220855711, 0.004465, 0.004465
DataValue, 0.0044750000000000007, -4.78766765E-07, 1.9086787700653081, 0.0044750000000000007, 0.0044750000000000007
DataValue, 0.004485, -4.0372890500000003E-07, 1.9484256505966191, 0.004485, 0.004485
DataValue, 0.004495, -4.3159172900000004E-07, 1.9883085489273071, 0.004495, 0.004495
DataValue, 0.004505, 2.0588454700000002E-07, 1.9886509180068972, 0.004505, 0.004505
DataValue, 0.004515, 3.14317106E-07, 1.9485919475555422, 0.004515, 0.004515
DataValue, 0.004525, 3.5203410700000003E-07, 1.9088460206985471, 0.004525, 0.004525
DataValue, 0.004535, 2.6298317800000003E-07, 1.86917769908905, 0.004535, 0.004535
DataValue, 0.004545, 3.7017596800000004E-07, 1.8288459777832031, 0.004545, 0.004545
DataValue, 0.004555, 3.6843556500000004E-07, 1.788476347923279, 0.004555, 0.004555
DataValue, 0.0045650000000000005, 3.7775120600000004E-07, 1.7487705945968632, 0.0045650000000000005, 0.0045650000000000005
DataValue, 0.004575, 3.64801849E-07, 1.7091550827026372, 0.004575, 0.004575
DataValue, 0.0045850000000000005, 3.5889411300000005E-07, 1.6691696643829352, 0.0045850000000000005, 0.0045850000000000005
DataValue, 0.004595, 3.72792925E-07, 1.6288954019546511, 0.004595, 0.004595
DataValue, 0.0046050000000000006, 3.13792583E-07, 1.5888124704360962, 0.0046050000000000006, 0.0046050000000000006
DataValue, 0.004615, 4.3343970900000005E-07, 1.548719644546509, 0.004615, 0.004615
DataValue, 0.0046250000000000006, 3.94469623E-07, 1.508833169937134, 0.0046250000000000006, 0.0046250000000000006
DataValue, 0.004635, 3.52421893E-07, 1.469010591506958, 0.004635, 0.004635
DataValue, 0.0046450000000000007, 4.2552648E-07, 1.429023385047913, 0.0046450000000000007, 0.0046450000000000007
DataValue, 0.004655, 3.6881490900000005E-07, 1.388660669326782, 0.004655, 0.004655
DataValue, 0.004665, 3.3979159800000003E-07, 1.348615765571594, 0.004665, 0.004665
DataValue, 0.004675, 3.71859613E-07, 1.3090573549270632, 0.004675, 0.004675
DataValue, 0.004685, 3.9080296700000005E-07, 1.2692413330078132, 0.004685, 0.004685
DataValue, 0.004695, 3.9028825000000004E-07, 1.2287940979003911, 0.004695, 0.004695
DataValue, 0.004705, 3.72764163E-07, 1.1887626647949221, 0.004705, 0.004705
DataValue, 0.0047150000000000004, 4.1274191200000003E-07, 1.148919463157654, 0.0047150000000000004, 0.0047150000000000004
DataValue, 0.004725, 3.1679451200000003E-07, 1.1088094711303711, 0.004725, 0.004725
DataValue, 0.0047350000000000005, 3.60937463E-07, 1.0687916278839111, 0.0047350000000000005, 0.0047350000000000005
DataValue, 0.004745, 4.3764700300000004E-07, 1.0289939641952521, 0.004745, 0.004745
DataValue, 0.0047550000000000005, 3.73609851E-07, 0.98844462633132912, 0.0047550000000000005, 0.0047550000000000005
DataValue, 0.004765, 4.23425632E-07, 0.94831407070159912, 0.004765, 0.004765
DataValue, 0.0047750000000000006, 3.8589374200000004E-07, 0.908778846263885, 0.0047750000000000006, 0.0047750000000000006
DataValue, 0.004785, 3.80612875E-07, 0.86876386404037509, 0.004785, 0.004785
DataValue, 0.0047950000000000007, 4.37659622E-07, 0.828534722328186, 0.0047950000000000007, 0.0047950000000000007
DataValue, 0.004805, 3.2527219700000003E-07, 0.78833830356597911, 0.004805, 0.004805
DataValue, 0.0048150000000000007, 4.28308908E-07, 0.748370170593262, 0.0048150000000000007, 0.0048150000000000007
DataValue, 0.004825, 4.0767702100000005E-07, 0.70851087570190407, 0.004825, 0.004825
DataValue, 0.004835, 4.6259555100000003E-07, 0.668716788291931, 0.004835, 0.004835
DataValue, 0.004845, 4.54424992E-07, 0.62887614965438809, 0.004845, 0.004845
DataValue, 0.004855, 3.03047869E-07, 0.58844125270843506, 0.004855, 0.004855
DataValue, 0.004865, 4.1640436200000004E-07, 0.548283934593201, 0.004865, 0.004865
DataValue, 0.004875, 4.0974489900000005E-07, 0.508617341518402, 0.004875, 0.004875
DataValue, 0.0048850000000000005, 4.5218041600000004E-07, 0.468961656093597, 0.0048850000000000005, 0.0048850000000000005
DataValue, 0.004895, 4.2250141500000003E-07, 0.42907348275184604, 0.004895, 0.004895
DataValue, 0.0049050000000000005, 4.1309252200000004E-07, 0.38871961832046503, 0.0049050000000000005, 0.0049050000000000005
DataValue, 0.004915, 4.3729008300000006E-07, 0.34835028648376504, 0.004915, 0.004915
DataValue, 0.0049250000000000006, 4.3184232400000005E-07, 0.308781951665878, 0.0049250000000000006, 0.0049250000000000006
DataValue, 0.004935, 3.6803447800000004E-07, 0.269156187772751, 0.004935, 0.004935
DataValue, 0.0049450000000000006, 4.62472855E-07, 0.22921904921531702, 0.0049450000000000006, 0.0049450000000000006
DataValue, 0.004955, 4.7145053400000003E-07, 0.188450589776039, 0.004955, 0.004955
DataValue, 0.0049650000000000007, 4.7271132100000003E-07, 0.148433849215507, 0.0049650000000000007, 0.0049650000000000007
DataValue, 0.004975, 4.46234793E-07, 0.108594283461571, 0.004975, 0.004975
DataValue, 0.0049850000000000007, 3.9024058700000004E-07, 0.068830452859402008, 0.0049850000000000007, 0.0049850000000000007
DataValue, 0.004995, 4.37304095E-07, 0.029077537357807003, 0.004995, 0.004995
SetupTitle, WGFMU Pattern Editor Child DataDisplay
ApplicationTest, WGFMU Pattern Editor Child DataDisplay, Public
TestParameter, Name, DataDisplayID, NumOfDisplay, DisplayIndex, TimeMax, ValueLimit, Waveform1_time, Waveform1_voltage, Waveform2_time, Waveform2_voltage, MeasTiming_time, MeasTiming_flag, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
TestParameter, Value, Xtime_Ymeas_Disable, 1, 0, 0.005, 1E-08
MetaData, TestRecord.EntryPoint, false
MetaData, TestRecord.RecordTime, 05/25/2021 16:41:55
MetaData, TestRecord.TestTarget, FlashIntC_1_30um_C7
MetaData, TestRecord.IterationIndex, 4
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 44433197-c0f0-4b4d-a0f6-68a58d959896
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Time
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0.005
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, MeasResult1_value, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, false, false
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -5.7553666E-07, -1.97222566604614
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 5.75052411E-07, 1.98871397972107
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -2.69108028E-07, 0.028394516557455004, 5E-06, 5E-06
DataValue, 1.5E-05, -2.80792392E-07, 0.068397179245949, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -3.1300837100000004E-07, 0.10802187025547001, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -2.7212885800000003E-07, 0.14789173007011403, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -3.69646301E-07, 0.187822878360748, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -3.3732024500000005E-07, 0.22852264344692203, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -3.64903258E-07, 0.26841083168983504, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -3.2389616000000003E-07, 0.30810844898223905, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -3.42033815E-07, 0.347989916801453, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -4.0462575200000004E-07, 0.387948542833328, 9.5E-05, 9.5E-05
DataValue, 0.000105, -4.4515815E-07, 0.42842006683349604, 0.000105, 0.000105
DataValue, 0.000115, -4.3281255600000003E-07, 0.46843680739402804, 0.000115, 0.000115
DataValue, 0.000125, -3.5479593000000003E-07, 0.508065342903137, 0.000125, 0.000125
DataValue, 0.000135, -3.9914155500000004E-07, 0.5477534532547, 0.000135, 0.000135
DataValue, 0.000145, -4.0375624600000005E-07, 0.587804019451141, 0.000145, 0.000145
DataValue, 0.000155, -5.02824093E-07, 0.628428399562836, 0.000155, 0.000155
DataValue, 0.000165, -4.1022778400000005E-07, 0.66833877563476607, 0.000165, 0.000165
DataValue, 0.000175, -4.30610015E-07, 0.707968771457672, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -4.8799125800000008E-07, 0.747876346111298, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -4.47750551E-07, 0.787876844406128, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -4.56775894E-07, 0.828232824802399, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -4.40497871E-07, 0.86836087703704812, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -5.20411959E-07, 0.908058166503906, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -5.15175998E-07, 0.94777971506118808, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -5.4172545600000005E-07, 0.98788028955459606, 0.000245, 0.000245
DataValue, 0.000255, -4.83398253E-07, 1.0282330513000491, 0.000255, 0.000255
DataValue, 0.000265, -5.24425047E-07, 1.0684361457824712, 0.000265, 0.000265
DataValue, 0.000275, -5.40768951E-07, 1.108311653137207, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -4.85219346E-07, 1.1480797529220581, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -5.6603170200000008E-07, 1.188329339027405, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -5.06521587E-07, 1.2282255887985232, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -5.7553666E-07, 1.2684586048126221, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -5.56845748E-07, 1.30833625793457, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -4.66780165E-07, 1.3485260009765632, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -4.91735761E-07, 1.388427138328552, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -5.64244999E-07, 1.4283241033554082, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -5.14148724E-07, 1.4686435461044312, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -4.7036405700000004E-07, 1.5089025497436521, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -5.4694317E-07, 1.5486847162246702, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -4.8278047900000008E-07, 1.5883288383483891, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -4.16719644E-07, 1.6284579038620002, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -4.6725136800000004E-07, 1.6688427925109861, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -5.1168814300000009E-07, 1.7091026306152342, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -3.94686737E-07, 1.7485997676849372, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -5.38027223E-07, 1.7885369062423711, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -4.3235957E-07, 1.8283888101577761, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -4.1313921900000003E-07, 1.8688867092132571, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -4.2903440100000005E-07, 1.9089658260345461, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -4.4156934100000005E-07, 1.9486411809921271, 0.000485, 0.000485
DataValue, 0.000495, -4.6725207900000003E-07, 1.9882148504257202, 0.000495, 0.000495
DataValue, 0.000505, 2.7099037000000004E-07, 1.9887139797210691, 0.000505, 0.000505
DataValue, 0.000515, 2.4905000400000004E-07, 1.9489973783493042, 0.000515, 0.000515
DataValue, 0.00052500000000000008, 3.3719356900000005E-07, 1.9091887474060061, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, 3.61808361E-07, 1.8693097829818732, 0.000535, 0.000535
DataValue, 0.000545, 3.3894522700000005E-07, 1.8292955160140991, 0.000545, 0.000545
DataValue, 0.000555, 3.1981815600000005E-07, 1.7890776395797732, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 3.3609967400000003E-07, 1.7490214109420781, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 3.15528098E-07, 1.7094287872314451, 0.000575, 0.000575
DataValue, 0.000585, 3.7784587900000004E-07, 1.6692640781402592, 0.000585, 0.000585
DataValue, 0.000595, 3.79333159E-07, 1.6291437149047852, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 4.00837365E-07, 1.5891196727752692, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 3.7702895400000005E-07, 1.5491969585418701, 0.000615, 0.000615
DataValue, 0.000625, 3.74138551E-07, 1.5094063282012942, 0.000625, 0.000625
DataValue, 0.000635, 3.88031054E-07, 1.4694744348526, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 3.23236577E-07, 1.4292837381362922, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 4.52127097E-07, 1.38907527923584, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 3.6879109200000005E-07, 1.3490366935729981, 0.000665, 0.000665
DataValue, 0.000675, 4.1630409000000006E-07, 1.3092750310897832, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 3.7953651600000004E-07, 1.269270181655884, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 3.58055473E-07, 1.2290083169937132, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 4.3496905300000004E-07, 1.1888915300369261, 0.000705, 0.000705
DataValue, 0.000715, 3.42819447E-07, 1.148928642272949, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 3.8035833000000003E-07, 1.10896897315979, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 4.4326864700000004E-07, 1.0688680410385132, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 3.9530405600000005E-07, 1.0291609764099121, 0.000745, 0.000745
