
SetupTitle, Endurance Measure 1kHz After 250 000 Cycles(1)(1)(1)
DataValue, 0.0035250000000000004, -3.30684401E-07, -2.8250389099121094, 0.0035250000000000004, 0.0035250000000000004
DataValue, 0.0035350000000000004, -2.7878428500000004E-07, -2.765447616577148, 0.0035350000000000004, 0.0035350000000000004
DataValue, 0.0035450000000000004, -2.60970893E-07, -2.705729722976685, 0.0035450000000000004, 0.0035450000000000004
DataValue, 0.0035550000000000004, -2.8237596400000004E-07, -2.6455798149108891, 0.0035550000000000004, 0.0035550000000000004
DataValue, 0.003565, -3.20057154E-07, -2.5856564044952393, 0.003565, 0.003565
DataValue, 0.003575, -2.89168383E-07, -2.5258898735046391, 0.003575, 0.003575
DataValue, 0.003585, -3.22019076E-07, -2.465964794158936, 0.003585, 0.003585
DataValue, 0.003595, -2.91711842E-07, -2.4054684638977051, 0.003595, 0.003595
DataValue, 0.003605, -2.55236529E-07, -2.345859289169312, 0.003605, 0.003605
DataValue, 0.003615, -3.34264172E-07, -2.2858574390411381, 0.003615, 0.003615
DataValue, 0.003625, -3.2464942E-07, -2.2259929180145264, 0.003625, 0.003625
DataValue, 0.003635, -2.85162571E-07, -2.166351318359375, 0.003635, 0.003635
DataValue, 0.0036450000000000002, -2.8678886100000004E-07, -2.10655689239502, 0.0036450000000000002, 0.0036450000000000002
DataValue, 0.0036550000000000003, -2.9441437700000005E-07, -2.0463309288024902, 0.0036550000000000003, 0.0036550000000000003
DataValue, 0.0036650000000000003, -3.10408097E-07, -1.9861115217208862, 0.0036650000000000003, 0.0036650000000000003
DataValue, 0.0036750000000000003, -2.9743080200000003E-07, -1.9261405467987061, 0.0036750000000000003, 0.0036750000000000003
DataValue, 0.0036850000000000003, -3.44584492E-07, -1.8663316965103152, 0.0036850000000000003, 0.0036850000000000003
DataValue, 0.0036950000000000004, -2.94753505E-07, -1.8064446449279792, 0.0036950000000000004, 0.0036950000000000004
DataValue, 0.0037050000000000004, -2.7793717500000004E-07, -1.7462114095687871, 0.0037050000000000004, 0.0037050000000000004
DataValue, 0.0037150000000000004, -3.16073795E-07, -1.6865388154983521, 0.0037150000000000004, 0.0037150000000000004
DataValue, 0.0037250000000000004, -2.9763748400000004E-07, -1.6268289089202881, 0.0037250000000000004, 0.0037250000000000004
DataValue, 0.003735, -2.7874435200000003E-07, -1.566428065299988, 0.003735, 0.003735
DataValue, 0.003745, -3.4096896700000003E-07, -1.5064145326614382, 0.003745, 0.003745
DataValue, 0.003755, -2.9849653100000005E-07, -1.4468578100204472, 0.003755, 0.003755
DataValue, 0.003765, -2.9458954E-07, -1.386329770088196, 0.003765, 0.003765
DataValue, 0.003775, -2.91488334E-07, -1.3263036012649541, 0.003775, 0.003775
DataValue, 0.003785, -3.06314718E-07, -1.2668634653091431, 0.003785, 0.003785
DataValue, 0.003795, -2.96706304E-07, -1.2062491178512571, 0.003795, 0.003795
DataValue, 0.0038050000000000002, -3.13397891E-07, -1.1460573673248291, 0.0038050000000000002, 0.0038050000000000002
DataValue, 0.0038150000000000002, -3.19795106E-07, -1.086846590042114, 0.0038150000000000002, 0.0038150000000000002
DataValue, 0.0038250000000000003, -2.60908536E-07, -1.0268499851226811, 0.0038250000000000003, 0.0038250000000000003
DataValue, 0.0038350000000000003, -2.9997005400000004E-07, -0.966105341911316, 0.0038350000000000003, 0.0038350000000000003
DataValue, 0.0038450000000000003, -3.35779021E-07, -0.906589865684509, 0.0038450000000000003, 0.0038450000000000003
DataValue, 0.0038550000000000004, -2.6285641800000004E-07, -0.8465661406517031, 0.0038550000000000004, 0.0038550000000000004
DataValue, 0.0038650000000000004, -3.08106365E-07, -0.78613001108169511, 0.0038650000000000004, 0.0038650000000000004
DataValue, 0.0038750000000000004, -3.2277651500000005E-07, -0.72628241777420011, 0.0038750000000000004, 0.0038750000000000004
DataValue, 0.0038850000000000004, -3.03751619E-07, -0.666561961174011, 0.0038850000000000004, 0.0038850000000000004
DataValue, 0.0038950000000000005, -2.72731114E-07, -0.606114506721497, 0.0038950000000000005, 0.0038950000000000005
DataValue, 0.003905, -3.1601283000000003E-07, -0.54615986347198509, 0.003905, 0.003905
DataValue, 0.003915, -3.1696996E-07, -0.4864481985569, 0.003915, 0.003915
DataValue, 0.0039250000000000005, -2.67289636E-07, -0.42640334367752103, 0.0039250000000000005, 0.0039250000000000005
DataValue, 0.003935, -3.1336077200000004E-07, -0.365831613540649, 0.003935, 0.003935
DataValue, 0.0039450000000000006, -3.2510556E-07, -0.306315422058106, 0.0039450000000000006, 0.0039450000000000006
DataValue, 0.003955, -2.41867525E-07, -0.24657525122165702, 0.003955, 0.003955
DataValue, 0.0039650000000000006, -3.27914591E-07, -0.18658535182476002, 0.0039650000000000006, 0.0039650000000000006
DataValue, 0.003975, -3.31236521E-07, -0.12665356695652, 0.003975, 0.003975
DataValue, 0.003985, -2.7718184E-07, -0.066677756607532, 0.003985, 0.003985
DataValue, 0.003995, -2.92102129E-07, -0.0065519083291290005, 0.003995, 0.003995
DataValue, 0.004005, -3.36392134E-07, 0.053686998784542007, 0.004005, 0.004005
DataValue, 0.004015, -2.94485147E-07, 0.11359765380621001, 0.004015, 0.004015
DataValue, 0.004025, -2.7625483800000003E-07, 0.173257172107696, 0.004025, 0.004025
DataValue, 0.004035, -3.5961898000000005E-07, 0.23362745344638802, 0.004035, 0.004035
DataValue, 0.004045, -3.0505629000000005E-07, 0.293607860803604, 0.004045, 0.004045
DataValue, 0.0040550000000000004, -2.75582181E-07, 0.353166997432709, 0.0040550000000000004, 0.0040550000000000004
DataValue, 0.004065, -3.73280159E-07, 0.41322487592697105, 0.004065, 0.004065
DataValue, 0.0040750000000000005, -3.24243729E-07, 0.473644822835922, 0.0040750000000000005, 0.0040750000000000005
DataValue, 0.004085, -2.9428684900000003E-07, 0.533037006855011, 0.004085, 0.004085
DataValue, 0.0040950000000000005, -3.50152789E-07, 0.593142449855804, 0.0040950000000000005, 0.0040950000000000005
DataValue, 0.004105, -3.69609978E-07, 0.65342640876770008, 0.004105, 0.004105
DataValue, 0.0041150000000000006, -3.14499374E-07, 0.71309936046600308, 0.0041150000000000006, 0.0041150000000000006
DataValue, 0.004125, -3.47507722E-07, 0.77291667461395308, 0.004125, 0.004125
DataValue, 0.0041350000000000007, -3.65534817E-07, 0.83295619487762407, 0.0041350000000000007, 0.0041350000000000007
DataValue, 0.004145, -3.3977571000000004E-07, 0.8931250572204591, 0.004145, 0.004145
DataValue, 0.004155, -3.4004057200000003E-07, 0.953199088573456, 0.004155, 0.004155
DataValue, 0.004165, -4.4654538600000003E-07, 1.012888550758362, 0.004165, 0.004165
DataValue, 0.004175, -3.9066614500000004E-07, 1.0730183124542241, 0.004175, 0.004175
DataValue, 0.004185, -3.8848563100000004E-07, 1.1330163478851321, 0.004185, 0.004185
DataValue, 0.004195, -4.4782555600000003E-07, 1.193159699440002, 0.004195, 0.004195
DataValue, 0.004205, -4.62704492E-07, 1.2531577348709111, 0.004205, 0.004205
DataValue, 0.004215, -4.57977706E-07, 1.3134734630584721, 0.004215, 0.004215
DataValue, 0.0042250000000000005, -5.26460781E-07, 1.3733717203140261, 0.0042250000000000005, 0.0042250000000000005
DataValue, 0.004235, -5.64666834E-07, 1.4329855442047121, 0.004235, 0.004235
DataValue, 0.0042450000000000005, -5.30999785E-07, 1.4932483434677122, 0.0042450000000000005, 0.0042450000000000005
DataValue, 0.004255, -5.81570703E-07, 1.553324222564697, 0.004255, 0.004255
DataValue, 0.0042650000000000006, -6.50180652E-07, 1.6131806373596191, 0.0042650000000000006, 0.0042650000000000006
DataValue, 0.004275, -5.9610494E-07, 1.6736418008804321, 0.004275, 0.004275
DataValue, 0.0042850000000000006, -6.17132343E-07, 1.7336739301681521, 0.0042850000000000006, 0.0042850000000000006
DataValue, 0.004295, -6.4728965300000009E-07, 1.7928107976913452, 0.004295, 0.004295
DataValue, 0.0043050000000000007, -5.7934954600000006E-07, 1.8529627323150641, 0.0043050000000000007, 0.0043050000000000007
DataValue, 0.004315, -5.64983509E-07, 1.9136118888854981, 0.004315, 0.004315
DataValue, 0.004325, -5.94633491E-07, 1.9731971025466921, 0.004325, 0.004325
DataValue, 0.004335, -5.07334335E-07, 2.0328435897827153, 0.004335, 0.004335
DataValue, 0.004345, -4.8796960100000008E-07, 2.093548059463501, 0.004345, 0.004345
DataValue, 0.004355, -4.76896787E-07, 2.1531059741973881, 0.004355, 0.004355
DataValue, 0.004365, -4.91515777E-07, 2.212929487228394, 0.004365, 0.004365
DataValue, 0.004375, -4.1087025700000006E-07, 2.2731208801269531, 0.004375, 0.004375
DataValue, 0.004385, -4.4152292800000003E-07, 2.3330323696136483, 0.004385, 0.004385
DataValue, 0.0043950000000000005, -4.2846994600000004E-07, 2.3924770355224614, 0.0043950000000000005, 0.0043950000000000005
DataValue, 0.004405, -3.6932971200000005E-07, 2.4528253078460693, 0.004405, 0.004405
DataValue, 0.0044150000000000005, -4.1579605200000003E-07, 2.5128190517425542, 0.0044150000000000005, 0.0044150000000000005
DataValue, 0.004425, -4.08370937E-07, 2.572593212127686, 0.004425, 0.004425
DataValue, 0.0044350000000000006, -3.83169549E-07, 2.6326570510864262, 0.0044350000000000006, 0.0044350000000000006
DataValue, 0.004445, -4.0072581E-07, 2.6932897567749023, 0.004445, 0.004445
DataValue, 0.0044550000000000006, -4.18697567E-07, 2.7530281543731694, 0.0044550000000000006, 0.0044550000000000006
DataValue, 0.004465, -4.1603567500000005E-07, 2.8125770092010502, 0.004465, 0.004465
DataValue, 0.0044750000000000007, -4.3501779600000004E-07, 2.8731145858764653, 0.0044750000000000007, 0.0044750000000000007
DataValue, 0.004485, -4.84943371E-07, 2.9330875873565674, 0.004485, 0.004485
DataValue, 0.004495, -4.6714680500000005E-07, 2.9925441741943364, 0.004495, 0.004495
DataValue, 0.004505, 5.3674562E-08, 2.9928224086761483, 0.004505, 0.004505
DataValue, 0.004515, 8.8790564000000011E-08, 2.9334666728973393, 0.004515, 0.004515
DataValue, 0.004525, 1.35080313E-07, 2.8730909824371342, 0.004525, 0.004525
DataValue, 0.004535, 1.9674159500000002E-07, 2.812949419021606, 0.004535, 0.004535
DataValue, 0.004545, 1.57645729E-07, 2.7534291744232182, 0.004545, 0.004545
DataValue, 0.004555, 2.1832255500000002E-07, 2.6934826374053964, 0.004555, 0.004555
DataValue, 0.0045650000000000005, 1.7922808100000002E-07, 2.6329631805419922, 0.0045650000000000005, 0.0045650000000000005
DataValue, 0.004575, 1.9120061300000002E-07, 2.5728251934051514, 0.004575, 0.004575
DataValue, 0.0045850000000000005, 1.8526935700000001E-07, 2.5130195617675781, 0.0045850000000000005, 0.0045850000000000005
DataValue, 0.004595, 2.2685964000000003E-07, 2.4531617164611821, 0.004595, 0.004595
DataValue, 0.0046050000000000006, 2.1750204800000003E-07, 2.3933455944061284, 0.0046050000000000006, 0.0046050000000000006
DataValue, 0.004615, 1.81992263E-07, 2.333534955978394, 0.004615, 0.004615
DataValue, 0.0046250000000000006, 2.3599581300000003E-07, 2.2739837169647221, 0.0046250000000000006, 0.0046250000000000006
DataValue, 0.004635, 2.10507864E-07, 2.21368670463562, 0.004635, 0.004635
DataValue, 0.0046450000000000007, 1.8943769900000003E-07, 2.1538276672363281, 0.0046450000000000007, 0.0046450000000000007
DataValue, 0.004655, 2.27211387E-07, 2.0944797992706303, 0.004655, 0.004655
DataValue, 0.004665, 2.1650078E-07, 2.0335416793823242, 0.004665, 0.004665
DataValue, 0.004675, 1.8650534600000003E-07, 1.9737085103988652, 0.004675, 0.004675
DataValue, 0.004685, 2.07752791E-07, 1.9141656160354612, 0.004685, 0.004685
DataValue, 0.004695, 2.2865127400000002E-07, 1.8538907766342161, 0.004695, 0.004695
DataValue, 0.004705, 2.0036201000000001E-07, 1.79386031627655, 0.004705, 0.004705
DataValue, 0.0047150000000000004, 2.03740683E-07, 1.7340797185897832, 0.0047150000000000004, 0.0047150000000000004
DataValue, 0.004725, 2.2069085E-07, 1.674340486526489, 0.004725, 0.004725
DataValue, 0.0047350000000000005, 2.1226236400000002E-07, 1.6137307882308962, 0.0047350000000000005, 0.0047350000000000005
DataValue, 0.004745, 1.8969134900000002E-07, 1.5539747476577761, 0.004745, 0.004745
DataValue, 0.0047550000000000005, 2.71963842E-07, 1.4942634105682371, 0.0047550000000000005, 0.0047550000000000005
DataValue, 0.004765, 1.64292388E-07, 1.433990359306335, 0.004765, 0.004765
DataValue, 0.0047750000000000006, 1.9294600400000003E-07, 1.3738099336624152, 0.0047750000000000006, 0.0047750000000000006
DataValue, 0.004785, 2.2328967500000002E-07, 1.313933730125427, 0.004785, 0.004785
DataValue, 0.0047950000000000007, 2.11741764E-07, 1.2539219856262212, 0.0047950000000000007, 0.0047950000000000007
DataValue, 0.004805, 1.90462089E-07, 1.1939635276794431, 0.004805, 0.004805
DataValue, 0.0048150000000000007, 2.12566462E-07, 1.1341532468795781, 0.0048150000000000007, 0.0048150000000000007
DataValue, 0.004825, 2.2284965000000001E-07, 1.0742890834808352, 0.004825, 0.004825
DataValue, 0.004835, 1.8111431600000002E-07, 1.013765931129456, 0.004835, 0.004835
DataValue, 0.004845, 2.1085610100000002E-07, 0.95375734567642212, 0.004845, 0.004845
DataValue, 0.004855, 2.1676423500000003E-07, 0.89407879114151012, 0.004855, 0.004855
DataValue, 0.004865, 1.91916001E-07, 0.83409065008163408, 0.004865, 0.004865
DataValue, 0.004875, 1.94156087E-07, 0.773781299591064, 0.004875, 0.004875
DataValue, 0.0048850000000000005, 2.04156194E-07, 0.71378225088119507, 0.0048850000000000005, 0.0048850000000000005
DataValue, 0.004895, 1.9915613300000002E-07, 0.6540058255195621, 0.004895, 0.004895
DataValue, 0.0049050000000000005, 1.96819371E-07, 0.593716204166412, 0.0049050000000000005, 0.0049050000000000005
DataValue, 0.004915, 2.0029965200000002E-07, 0.53379744291305509, 0.004915, 0.004915
DataValue, 0.0049250000000000006, 1.8763975600000002E-07, 0.474310487508774, 0.0049250000000000006, 0.0049250000000000006
DataValue, 0.004935, 2.08916617E-07, 0.41395357251167303, 0.004935, 0.004935
DataValue, 0.0049450000000000006, 1.90949763E-07, 0.35393092036247203, 0.0049450000000000006, 0.0049450000000000006
DataValue, 0.004955, 2.4645066800000003E-07, 0.29438129067421004, 0.004955, 0.004955
DataValue, 0.0049650000000000007, 1.5986337600000002E-07, 0.234420627355576, 0.0049650000000000007, 0.0049650000000000007
DataValue, 0.004975, 2.0270508100000002E-07, 0.173810496926308, 0.004975, 0.004975
DataValue, 0.0049850000000000007, 2.0643339800000002E-07, 0.11400409787893301, 0.0049850000000000007, 0.0049850000000000007
DataValue, 0.004995, 2.0270718400000002E-07, 0.053879305720329007, 0.004995, 0.004995
