
SetupTitle, Endurance Measure 1kHz After 250 000 Cycles(1)(1)(1)
DataValue, 0.0042250000000000005, -2.5158178100000004E-07, 1.3731534481048582, 0.0042250000000000005, 0.0042250000000000005
DataValue, 0.004235, -2.26804303E-07, 1.4333000183105471, 0.004235, 0.004235
DataValue, 0.0042450000000000005, -2.6998023400000004E-07, 1.4937731027603152, 0.0042450000000000005, 0.0042450000000000005
DataValue, 0.004255, -2.66364026E-07, 1.553540825843811, 0.004255, 0.004255
DataValue, 0.0042650000000000006, -2.2939121900000002E-07, 1.6136796474456792, 0.0042650000000000006, 0.0042650000000000006
DataValue, 0.004275, -2.5541379500000004E-07, 1.6740447282791142, 0.004275, 0.004275
DataValue, 0.0042850000000000006, -2.9261781300000004E-07, 1.7338658571243291, 0.0042850000000000006, 0.0042850000000000006
DataValue, 0.004295, -2.3011573100000002E-07, 1.7931077480316162, 0.004295, 0.004295
DataValue, 0.0043050000000000007, -2.59759418E-07, 1.8533846139907841, 0.0043050000000000007, 0.0043050000000000007
DataValue, 0.004315, -2.7454027E-07, 1.9138169288635252, 0.004315, 0.004315
DataValue, 0.004325, -2.49312279E-07, 1.9732778072357182, 0.004325, 0.004325
DataValue, 0.004335, -2.51645531E-07, 2.0331251621246342, 0.004335, 0.004335
DataValue, 0.004345, -2.8755329100000003E-07, 2.093787670135498, 0.004345, 0.004345
DataValue, 0.004355, -2.55034024E-07, 2.1529703140258794, 0.004355, 0.004355
DataValue, 0.004365, -2.3667199400000002E-07, 2.2132036685943604, 0.004365, 0.004365
DataValue, 0.004375, -2.9422238900000003E-07, 2.2734823226928711, 0.004375, 0.004375
DataValue, 0.004385, -2.65249952E-07, 2.3330214023590092, 0.004385, 0.004385
DataValue, 0.0043950000000000005, -2.41807982E-07, 2.3929629325866704, 0.0043950000000000005, 0.0043950000000000005
DataValue, 0.004405, -2.7539789500000003E-07, 2.4531941413879403, 0.004405, 0.004405
DataValue, 0.0044150000000000005, -2.8679096400000005E-07, 2.512941837310791, 0.0044150000000000005, 0.0044150000000000005
DataValue, 0.004425, -2.34086485E-07, 2.5728218555450444, 0.004425, 0.004425
DataValue, 0.0044350000000000006, -2.7069634700000005E-07, 2.6329247951507573, 0.0044350000000000006, 0.0044350000000000006
DataValue, 0.004445, -3.02494612E-07, 2.6933879852294922, 0.004445, 0.004445
DataValue, 0.0044550000000000006, -2.51956635E-07, 2.7530555725097661, 0.0044550000000000006, 0.0044550000000000006
DataValue, 0.004465, -2.66942777E-07, 2.8129165172576904, 0.004465, 0.004465
DataValue, 0.0044750000000000007, -3.0701050900000004E-07, 2.873149156570435, 0.0044750000000000007, 0.0044750000000000007
DataValue, 0.004485, -2.6626031500000003E-07, 2.9330108165740971, 0.004485, 0.004485
DataValue, 0.004495, -2.65198082E-07, 2.99301552772522, 0.004495, 0.004495
DataValue, 0.004505, 3.9999382E-08, 2.9930610656738281, 0.004505, 0.004505
DataValue, 0.004515, 1.2242952600000002E-07, 2.9332108497619633, 0.004515, 0.004515
DataValue, 0.004525, 1.44107176E-07, 2.8733794689178471, 0.004525, 0.004525
DataValue, 0.004535, 1.0663058700000001E-07, 2.8131313323974614, 0.004535, 0.004535
DataValue, 0.004545, 1.34025086E-07, 2.7530982494354252, 0.004545, 0.004545
DataValue, 0.004555, 1.5775083300000002E-07, 2.6935930252075204, 0.004555, 0.004555
DataValue, 0.0045650000000000005, 1.30314291E-07, 2.6334776878356934, 0.0045650000000000005, 0.0045650000000000005
DataValue, 0.004575, 1.12378267E-07, 2.57332706451416, 0.004575, 0.004575
DataValue, 0.0045850000000000005, 1.6426925200000001E-07, 2.51362156867981, 0.0045850000000000005, 0.0045850000000000005
DataValue, 0.004595, 1.34422379E-07, 2.4537129402160653, 0.004595, 0.004595
DataValue, 0.0046050000000000006, 1.2846939500000001E-07, 2.3931622505187993, 0.0046050000000000006, 0.0046050000000000006
DataValue, 0.004615, 1.54408582E-07, 2.3336582183837891, 0.004615, 0.004615
DataValue, 0.0046250000000000006, 1.51131502E-07, 2.2741475105285653, 0.0046250000000000006, 0.0046250000000000006
DataValue, 0.004635, 1.1616123900000001E-07, 2.2138090133666992, 0.004635, 0.004635
DataValue, 0.0046450000000000007, 1.48288137E-07, 2.1538646221160893, 0.0046450000000000007, 0.0046450000000000007
DataValue, 0.004655, 1.5939112100000002E-07, 2.094488143920898, 0.004655, 0.004655
DataValue, 0.004665, 1.1656833700000001E-07, 2.033976793289185, 0.004665, 0.004665
DataValue, 0.004675, 1.39661367E-07, 1.9738867282867432, 0.004675, 0.004675
DataValue, 0.004685, 1.60824015E-07, 1.9142899513244631, 0.004685, 0.004685
DataValue, 0.004695, 1.26635015E-07, 1.8540830612182622, 0.004695, 0.004695
DataValue, 0.004705, 1.35199429E-07, 1.7936588525772101, 0.004705, 0.004705
DataValue, 0.0047150000000000004, 1.6114422900000001E-07, 1.7343761920928962, 0.0047150000000000004, 0.0047150000000000004
DataValue, 0.004725, 1.3269659900000002E-07, 1.6745271682739262, 0.004725, 0.004725
DataValue, 0.0047350000000000005, 1.25388496E-07, 1.614093542098999, 0.0047350000000000005, 0.0047350000000000005
DataValue, 0.004745, 1.6144412E-07, 1.5541772842407231, 0.004745, 0.004745
DataValue, 0.0047550000000000005, 1.34220585E-07, 1.4945582151412962, 0.0047550000000000005, 0.0047550000000000005
DataValue, 0.004765, 1.35341665E-07, 1.4343929290771482, 0.004765, 0.004765
DataValue, 0.0047750000000000006, 1.3935586200000002E-07, 1.37430477142334, 0.0047750000000000006, 0.0047750000000000006
DataValue, 0.004785, 1.4855790200000001E-07, 1.3146314620971682, 0.004785, 0.004785
DataValue, 0.0047950000000000007, 1.24275118E-07, 1.2545123100280762, 0.0047950000000000007, 0.0047950000000000007
DataValue, 0.004805, 1.47966531E-07, 1.1943037509918211, 0.004805, 0.004805
DataValue, 0.0048150000000000007, 1.39492499E-07, 1.1344895362854002, 0.0048150000000000007, 0.0048150000000000007
DataValue, 0.004825, 1.27587938E-07, 1.074643731117249, 0.004825, 0.004825
DataValue, 0.004835, 1.3972513100000001E-07, 1.013973712921143, 0.004835, 0.004835
DataValue, 0.004845, 1.3937408000000001E-07, 0.95375454425811812, 0.004845, 0.004845
DataValue, 0.004855, 1.37216688E-07, 0.894414126873016, 0.004855, 0.004855
DataValue, 0.004865, 1.28121158E-07, 0.83456546068191506, 0.004865, 0.004865
DataValue, 0.004875, 1.35163688E-07, 0.7741201519966121, 0.004875, 0.004875
DataValue, 0.0048850000000000005, 1.2805739400000002E-07, 0.7141200304031371, 0.0048850000000000005, 0.0048850000000000005
DataValue, 0.004895, 1.354734E-07, 0.654368579387665, 0.004895, 0.004895
DataValue, 0.0049050000000000005, 1.26166952E-07, 0.593923628330231, 0.0049050000000000005, 0.0049050000000000005
DataValue, 0.004915, 1.3393891200000002E-07, 0.53378897905349709, 0.004915, 0.004915
DataValue, 0.0049250000000000006, 1.2855137800000002E-07, 0.47440803050994906, 0.0049250000000000006, 0.0049250000000000006
DataValue, 0.004935, 1.29283578E-07, 0.41410961747169506, 0.004935, 0.004935
DataValue, 0.0049450000000000006, 1.3272323E-07, 0.35392495989799505, 0.0049450000000000006, 0.0049450000000000006
DataValue, 0.004955, 1.31150202E-07, 0.29449999332428, 0.004955, 0.004955
DataValue, 0.0049650000000000007, 1.267275E-07, 0.234532281756401, 0.0049650000000000007, 0.0049650000000000007
DataValue, 0.004975, 1.2606535900000002E-07, 0.174106001853943, 0.004975, 0.004975
DataValue, 0.0049850000000000007, 1.30298872E-07, 0.11460531502962101, 0.0049850000000000007, 0.0049850000000000007
DataValue, 0.004995, 1.2037443800000002E-07, 0.054588295519352, 0.004995, 0.004995
SetupTitle, WGFMU Pattern Editor Child DataDisplay
ApplicationTest, WGFMU Pattern Editor Child DataDisplay, Public
TestParameter, Name, DataDisplayID, NumOfDisplay, DisplayIndex, TimeMax, ValueLimit, Waveform1_time, Waveform1_voltage, Waveform2_time, Waveform2_voltage, MeasTiming_time, MeasTiming_flag, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
TestParameter, Value, Xtime_Ymeas_Disable, 1, 0, 0.005, 1E-08
MetaData, TestRecord.EntryPoint, false
MetaData, TestRecord.RecordTime, 11/19/2021 10:51:28
MetaData, TestRecord.TestTarget, FlashNumC_2_25um_D7
MetaData, TestRecord.IterationIndex, 5
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, b8aedf4f-4b4d-405e-8aa7-514051d733b7
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Time
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0.005
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, MeasResult1_value, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, false, false
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -3.12201848E-07, -2.94507217407227
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1.93720965E-07, 2.99336671829224
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -1.9583073700000003E-07, 0.054269548505545, 5E-06, 5E-06
DataValue, 1.5E-05, -2.03543124E-07, 0.113961480557919, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -2.0844227300000002E-07, 0.17360903322696702, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -2.2230804600000002E-07, 0.23398530483245802, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -2.1449756100000002E-07, 0.29427564144134505, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -2.2640142600000003E-07, 0.35377278923988303, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -2.2888603700000003E-07, 0.41381305456161505, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -2.2917821200000002E-07, 0.474244266748428, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -2.3140008000000002E-07, 0.53352344036102306, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -2.2972754700000003E-07, 0.593537986278534, 9.5E-05, 9.5E-05
DataValue, 0.000105, -2.3775244500000002E-07, 0.65403431653976407, 0.000105, 0.000105
DataValue, 0.000115, -2.3402762400000002E-07, 0.713555812835693, 0.000115, 0.000115
DataValue, 0.000125, -2.4591958000000003E-07, 0.773573160171509, 0.000125, 0.000125
DataValue, 0.000135, -2.2410809200000003E-07, 0.833933234214783, 0.000135, 0.000135
DataValue, 0.000145, -2.5502561100000004E-07, 0.893778741359711, 0.000145, 0.000145
DataValue, 0.000155, -2.3576180300000002E-07, 0.953476309776306, 0.000155, 0.000155
DataValue, 0.000165, -2.47987288E-07, 1.0135936737060551, 0.000165, 0.000165
DataValue, 0.000175, -2.4234469700000003E-07, 1.0740988254547121, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -2.46868296E-07, 1.13379430770874, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -2.4552647900000004E-07, 1.1938179731369021, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -2.53525457E-07, 1.2539601325988772, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -2.4878536900000003E-07, 1.3138767480850222, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -2.4917983400000004E-07, 1.373639822006226, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -2.49853201E-07, 1.4337213039398191, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -2.49095052E-07, 1.4941461086273191, 0.000245, 0.000245
DataValue, 0.000255, -2.55655522E-07, 1.5540659427642822, 0.000255, 0.000255
DataValue, 0.000265, -2.5445317E-07, 1.6137152910232542, 0.000265, 0.000265
DataValue, 0.000275, -2.58028734E-07, 1.6739921569824221, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -2.4110238400000003E-07, 1.7339112758636481, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -2.60846861E-07, 1.7933640480041502, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -2.5983860000000003E-07, 1.8536311388015752, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -2.52577451E-07, 1.9140517711639402, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -2.61008012E-07, 1.9736719131469731, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -2.4918054500000003E-07, 2.033492803573608, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -2.7927967500000004E-07, 2.0940606594085693, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -2.5544252900000003E-07, 2.1536169052124023, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -2.6287324300000004E-07, 2.2135484218597412, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -2.6000253700000004E-07, 2.2738196849823002, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -2.72085089E-07, 2.3335027694702153, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -2.6159239000000004E-07, 2.3930306434631352, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -2.69362232E-07, 2.4532256126403813, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -2.6193993100000004E-07, 2.5132005214691162, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -2.6614120000000004E-07, 2.572845458984375, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -2.73445096E-07, 2.6328535079956064, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -2.7361187400000005E-07, 2.6931934356689453, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -2.73418465E-07, 2.7530238628387451, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -2.71184007E-07, 2.8129916191101074, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -2.92191118E-07, 2.8732168674468994, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -2.8117429500000004E-07, 2.9333832263946533, 0.000485, 0.000485
DataValue, 0.000495, -2.89803182E-07, 2.9928805828094482, 0.000495, 0.000495
DataValue, 0.000505, 7.9273221E-08, 2.9930779933929443, 0.000505, 0.000505
DataValue, 0.000515, 1.0984110300000001E-07, 2.933348655700684, 0.000515, 0.000515
DataValue, 0.00052500000000000008, 1.20611958E-07, 2.8732075691223153, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, 1.33154842E-07, 2.8131117820739751, 0.000535, 0.000535
DataValue, 0.000545, 1.14477508E-07, 2.7533760070800781, 0.000545, 0.000545
DataValue, 0.000555, 1.4528151800000002E-07, 2.6938846111297612, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 1.34676014E-07, 2.6331758499145512, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 1.3515178000000001E-07, 2.5732476711273193, 0.000575, 0.000575
DataValue, 0.000585, 1.31684118E-07, 2.513707160949707, 0.000585, 0.000585
DataValue, 0.000595, 1.45381023E-07, 2.4538576602935791, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 1.3859772700000002E-07, 2.39374041557312, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 1.4417234700000002E-07, 2.333971500396729, 0.000615, 0.000615
DataValue, 0.000625, 1.3974263900000002E-07, 2.2744135856628422, 0.000625, 0.000625
DataValue, 0.000635, 1.39675379E-07, 2.2139542102813721, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 1.47289668E-07, 2.1540729999542241, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 1.36981257E-07, 2.0945103168487553, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 1.45786714E-07, 2.0339431762695312, 0.000665, 0.000665
DataValue, 0.000675, 1.32339949E-07, 1.9742572307586672, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 1.4223636E-07, 1.9147565364837651, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 1.4543987000000002E-07, 1.8543514013290412, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 1.41214073E-07, 1.7940583229064941, 0.000705, 0.000705
DataValue, 0.000715, 1.3916107400000002E-07, 1.734435081481934, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 1.36011522E-07, 1.6745074987411501, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 1.5440927800000002E-07, 1.6142439842224121, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 1.28928335E-07, 1.5544526576995852, 0.000745, 0.000745
