
SetupTitle, FE PUND PRESET 2(1)
DataValue, 0.00069150000000000006, 1.170736E-09, -0.001711715012789, 0.00069150000000000006, 0.00069150000000000006
DataValue, 0.00069250000000000008, 1.079592E-09, -0.001817319658585, 0.00069250000000000008, 0.00069250000000000008
DataValue, 0.0006935, 1.7864110000000002E-08, -0.0016166707500820002, 0.0006935, 0.0006935
DataValue, 0.0006945, 4.0593000000000007E-09, -0.0015462676528840002, 0.0006945, 0.0006945
DataValue, 0.0006955, 1.2942333000000001E-08, -0.0015462676528840002, 0.0006955, 0.0006955
DataValue, 0.00069650000000000007, 2.75524E-09, -0.001451223390177, 0.00069650000000000007, 0.00069650000000000007
DataValue, 0.00069750000000000009, 4.753396E-09, -0.0014899451052770001, 0.00069750000000000009, 0.00069750000000000009
DataValue, 0.0006985, 1.2577758E-08, -0.0015462676528840002, 0.0006985, 0.0006985
DataValue, 0.0006995, 1.4330527000000001E-08, -0.001204812549986, 0.0006995, 0.0006995
DataValue, 0.00070050000000000006, 5.110961E-09, -0.0013737799599770001, 0.00070050000000000006, 0.00070050000000000006
DataValue, 0.00070150000000000008, 7.3615170000000007E-09, -0.001461783889681, 0.00070150000000000008, 0.00070150000000000008
DataValue, 0.0007025, 3.1128040000000003E-09, -0.0013244978617880001, 0.0007025, 0.0007025
DataValue, 0.0007035, 1.2696946E-08, -0.00121537304949, 0.0007035, 0.0007035
DataValue, 0.0007045, 3.877012E-09, -0.0016589126316830002, 0.0007045, 0.0007045
DataValue, 0.00070550000000000007, 1.1280709E-08, -0.001275215647183, 0.00070550000000000007, 0.00070550000000000007
DataValue, 0.0007065000000000001, 3.3091150000000003E-09, -0.001268175314181, 0.0007065000000000001, 0.0007065000000000001
DataValue, 0.0007075, 9.4438070000000014E-09, -0.001289296313189, 0.0007075, 0.0007075
DataValue, 0.0007085, 3.3932480000000002E-09, -0.00119073188398, 0.0007085, 0.0007085
DataValue, 0.00070950000000000006, 6.66742E-09, -0.0012259334325790002, 0.00070950000000000006, 0.00070950000000000006
DataValue, 0.00071050000000000009, 1.7310235000000003E-08, -0.0014160218415780002, 0.00071050000000000009, 0.00071050000000000009
DataValue, 0.0007115, -2.7765E-09, -0.0014793847221880002, 0.0007115, 0.0007115
DataValue, 0.0007125, 1.2970379000000001E-08, -0.001313937362283, 0.0007125, 0.0007125
DataValue, 0.0007135, 8.013547000000001E-09, -0.0014125016750770002, 0.0007135, 0.0007135
DataValue, 0.00071450000000000007, 1.0095837000000001E-08, -0.0013491389108820002, 0.00071450000000000007, 0.00071450000000000007
DataValue, 0.0007155000000000001, 5.3002600000000005E-09, -0.001208332716487, 0.0007155000000000001, 0.0007155000000000001
DataValue, 0.0007165, 2.1382650000000004E-09, -0.0012012923834850001, 0.0007165, 0.0007165
DataValue, 0.0007175, 1.2325359000000002E-08, -0.0013420985778790002, 0.0007175, 0.0007175
DataValue, 0.00071850000000000006, 6.358933E-09, -0.0014723443891850002, 0.00071850000000000006, 0.00071850000000000006
DataValue, 0.00071950000000000009, 2.8884500000000003E-09, -0.001405461458489, 0.00071950000000000009, 0.00071950000000000009
DataValue, 0.0007205, 1.2760045000000001E-08, -0.0012364939320830002, 0.0007205, 0.0007205
DataValue, 0.0007215, 5.496571E-09, -0.0011344094527890002, 0.0007215, 0.0007215
DataValue, 0.0007225, 5.952291E-09, -0.0014089815085750002, 0.0007225, 0.0007225
DataValue, 0.00072350000000000008, 1.2115027000000002E-08, -0.001577949034981, 0.00072350000000000008, 0.00072350000000000008
DataValue, 0.0007245, 1.1764473E-08, -0.001211852882989, 0.0007245, 0.0007245
DataValue, 0.0007255, -1.486462E-09, -0.001500505604781, 0.0007255, 0.0007255
DataValue, 0.0007265, 1.6405806000000002E-08, -0.0012294535990800002, 0.0007265, 0.0007265
DataValue, 0.00072750000000000006, 5.3984150000000005E-09, -0.001275215647183, 0.00072750000000000006, 0.00072750000000000006
DataValue, 0.00072850000000000009, 4.0102220000000005E-09, -0.001211852882989, 0.00072850000000000009, 0.00072850000000000009
DataValue, 0.0007295, 1.2830156000000002E-08, -0.001313937362283, 0.0007295, 0.0007295
DataValue, 0.0007305, 7.6980480000000009E-09, -0.001197772216983, 0.0007305, 0.0007305
DataValue, 0.0007315, 1.4842335E-08, -0.001320977695286, 0.0007315, 0.0007315
DataValue, 0.00073250000000000008, 6.3308890000000008E-09, -0.0017433963948860001, 0.00073250000000000008, 0.00073250000000000008
DataValue, 0.0007335, 8.4201900000000013E-09, -0.001475864555687, 0.0007335, 0.0007335
DataValue, 0.0007345, 8.076647E-09, -0.0014969854382800001, 0.0007345, 0.0007345
DataValue, 0.0007355, 1.0446390000000002E-08, -0.001391380792484, 0.0007355, 0.0007355
DataValue, 0.00073650000000000007, 4.0032110000000006E-09, -0.0015497878193860002, 0.00073650000000000007, 0.00073650000000000007
DataValue, 0.00073750000000000009, 9.387718E-09, -0.0017715576104820002, 0.00073750000000000009, 0.00073750000000000009
DataValue, 0.0007385, -1.89412E-10, -0.0015357071533800002, 0.0007385, 0.0007385
DataValue, 0.0007395, 7.0039520000000006E-09, -0.0014089815085750002, 0.0007395, 0.0007395
DataValue, 0.00074050000000000006, 1.4281450000000002E-08, -0.0017856382764880002, 0.00074050000000000006, 0.00074050000000000006
DataValue, 0.00074150000000000008, 9.4297840000000014E-09, -0.001588509534486, 0.00074150000000000008, 0.00074150000000000008
DataValue, 0.0007425, 3.3722140000000003E-09, -0.001335058244877, 0.0007425, 0.0007425
DataValue, 0.0007435, 1.1448974E-08, -0.001268175314181, 0.0007435, 0.0007435
DataValue, 0.0007445, 4.6261800000000004E-10, -0.0011132884537800002, 0.0007445, 0.0007445
DataValue, 0.00074550000000000007, 1.0874066000000002E-08, -0.001320977695286, 0.00074550000000000007, 0.00074550000000000007
DataValue, 0.00074650000000000009, 8.9319980000000012E-09, -0.0011696110013870002, 0.00074650000000000009, 0.00074650000000000009
DataValue, 0.0007475, 6.982919E-09, -0.0014195420080800002, 0.0007475, 0.0007475
DataValue, 0.0007485, 1.813053E-08, -0.0012188930995760002, 0.0007485, 0.0007485
DataValue, 0.00074950000000000006, -1.7178270000000001E-09, -0.0012364939320830002, 0.00074950000000000006, 0.00074950000000000006
DataValue, 0.00075050000000000008, 6.422033E-09, -0.001204812549986, 0.00075050000000000008, 0.00075050000000000008
DataValue, 0.0007515, 9.044175000000001E-09, -0.0012400140985850002, 0.0007515, 0.0007515
DataValue, 0.0007525, 8.504323E-09, -0.0011801713844760001, 0.0007525, 0.0007525
DataValue, 0.0007535, 7.508749E-09, -0.0011942520504820001, 0.0007535, 0.0007535
DataValue, 0.00075450000000000007, 8.279968E-09, -0.001507545937784, 0.00075450000000000007, 0.00075450000000000007
DataValue, 0.0007555000000000001, 7.8803360000000013E-09, -0.001387860625982, 0.0007555000000000001, 0.0007555000000000001
DataValue, 0.0007565, 8.5393780000000009E-09, -0.0012400140985850002, 0.0007565, 0.0007565
DataValue, 0.0007575, 6.7024760000000006E-09, -0.0011238489532840001, 0.0007575, 0.0007575
DataValue, 0.00075850000000000006, 9.030154E-09, -0.001053445856087, 0.00075850000000000006, 0.00075850000000000006
DataValue, 0.00075950000000000008, 5.4124380000000006E-09, -0.001331538078375, 0.00075950000000000008, 0.00075950000000000008
DataValue, 0.0007605, 1.6560049E-08, -0.001278735813685, 0.0007605, 0.0007605
DataValue, 0.0007615, 6.9688970000000005E-09, -0.00115201016888, 0.0007615, 0.0007615
DataValue, 0.0007625, 3.8980450000000007E-09, -0.001211852882989, 0.0007625, 0.0007625
DataValue, 0.00076350000000000007, 1.6825450000000002E-09, -0.0011836915509780002, 0.00076350000000000007, 0.00076350000000000007
DataValue, 0.0007645000000000001, 1.7899165E-08, -0.001166090834886, 0.0007645000000000001, 0.0007645000000000001
DataValue, 0.0007655, 1.2829140000000001E-09, -0.001254094648175, 0.0007655, 0.0007655
DataValue, 0.0007665, 7.333472000000001E-09, -0.001405461458489, 0.0007665, 0.0007665
DataValue, 0.00076750000000000006, 1.3790674000000001E-08, -0.001313937362283, 0.00076750000000000006, 0.00076750000000000006
DataValue, 0.00076850000000000009, 8.7286760000000009E-09, -0.0012188930995760002, 0.00076850000000000009, 0.00076850000000000009
DataValue, 0.0007695, 6.148601E-09, -0.0015357071533800002, 0.0007695, 0.0007695
DataValue, 0.0007705, 1.4660047E-08, -0.001222413266078, 0.0007705, 0.0007705
DataValue, 0.0007715, -2.24468E-10, -0.0011836915509780002, 0.0007715, 0.0007715
DataValue, 0.00077250000000000007, 6.6043210000000005E-09, -0.001085127238184, 0.00077250000000000007, 0.00077250000000000007
DataValue, 0.0007735000000000001, 1.0411335E-08, -0.001313937362283, 0.0007735000000000001, 0.0007735000000000001
DataValue, 0.0007745, 2.3205530000000004E-09, -0.00119073188398, 0.0007745, 0.0007745
DataValue, 0.0007755, 6.6954650000000007E-09, -0.0013174575287850001, 0.0007755, 0.0007755
DataValue, 0.00077650000000000006, 1.1967794E-08, -0.0014160218415780002, 0.00077650000000000006, 0.00077650000000000006
DataValue, 0.00077750000000000009, 9.605062E-09, -0.0013667397433890002, 0.00077750000000000009, 0.00077750000000000009
DataValue, 0.0007785, 7.1021070000000007E-09, -0.0013033768627790001, 0.0007785, 0.0007785
DataValue, 0.0007795, 7.31945E-09, -0.001447703223675, 0.0007795, 0.0007795
DataValue, 0.0007805, 2.8113280000000002E-09, -0.001053445856087, 0.0007805, 0.0007805
DataValue, 0.00078150000000000008, 9.4367950000000012E-09, -0.0012928163632750002, 0.00078150000000000008, 0.00078150000000000008
DataValue, 0.0007825000000000001, 7.4105940000000006E-09, -0.0016025900840760002, 0.0007825000000000001, 0.0007825000000000001
DataValue, 0.0007835, 8.455245E-09, -0.0014793847221880002, 0.0007835, 0.0007835
DataValue, 0.0007845, 1.0614657000000001E-08, -0.001257614814676, 0.0007845, 0.0007845
DataValue, 0.00078550000000000007, 2.516863E-09, -0.001461783889681, 0.00078550000000000007, 0.00078550000000000007
DataValue, 0.00078650000000000009, 8.756722000000001E-09, -0.0013737799599770001, 0.00078650000000000009, 0.00078650000000000009
DataValue, 0.0007875, 4.655242E-09, -0.001053445856087, 0.0007875, 0.0007875
DataValue, 0.0007885, 1.2065949E-08, -0.001278735813685, 0.0007885, 0.0007885
DataValue, 0.0007895, 2.2644640000000003E-09, -0.0014195420080800002, 0.0007895, 0.0007895
DataValue, 0.00079050000000000008, 2.2926107E-08, -0.001264655147679, 0.00079050000000000008, 0.00079050000000000008
DataValue, 0.0007915000000000001, 6.2187110000000007E-09, -0.0011308892862870001, 0.0007915000000000001, 0.0007915000000000001
DataValue, 0.0007925, -3.968383E-09, -0.0012259334325790002, 0.0007925, 0.0007925
DataValue, 0.0007935, 8.896943E-09, -0.0013667397433890002, 0.0007935, 0.0007935
DataValue, 0.00079450000000000007, 8.665577E-09, -0.001289296313189, 0.00079450000000000007, 0.00079450000000000007
DataValue, 0.00079550000000000009, 1.906899E-09, -0.001328018028289, 0.00079550000000000009, 0.00079550000000000009
DataValue, 0.0007965, 7.684027E-09, -0.001335058244877, 0.0007965, 0.0007965
DataValue, 0.0007975, 1.4456726E-08, -0.00145826372318, 0.0007975, 0.0007975
DataValue, 0.00079850000000000006, 1.4581900000000001E-09, -0.0015357071533800002, 0.00079850000000000006, 0.00079850000000000006
DataValue, 0.00079950000000000008, 1.1589196000000002E-08, -0.001493465271778, 0.00079950000000000008, 0.00079950000000000008
DataValue, 0.0008005, 1.3447131000000002E-08, -0.0013737799599770001, 0.0008005, 0.0008005
DataValue, 0.0008015, 3.5054250000000004E-09, -0.001264655147679, 0.0008015, 0.0008015
DataValue, 0.0008025, 5.174061E-09, -0.0014371428405870002, 0.0008025, 0.0008025
DataValue, 0.00080350000000000007, 1.1617241000000001E-08, -0.00157442886848, 0.00080350000000000007, 0.00080350000000000007
DataValue, 0.00080450000000000009, 2.87341E-10, -0.001630751416087, 0.00080450000000000009, 0.00080450000000000009
DataValue, 0.0008055, 1.2928312E-08, -0.0015990699175750002, 0.0008055, 0.0008055
DataValue, 0.0008065, 1.3636431E-08, -0.001159050501883, 0.0008065, 0.0008065
DataValue, 0.00080750000000000006, 1.135681E-09, -0.0015392273198810002, 0.00080750000000000006, 0.00080750000000000006
DataValue, 0.00080850000000000008, 1.0144914000000002E-08, -0.001514586270787, 0.00080850000000000008, 0.00080850000000000008
DataValue, 0.0008095, 6.057457E-09, -0.001687073847279, 0.0008095, 0.0008095
DataValue, 0.0008105, 1.0698789000000001E-08, -0.0017363560618830001, 0.0008105, 0.0008105
DataValue, 0.0008115, 7.4316280000000005E-09, -0.0015392273198810002, 0.0008115, 0.0008115
DataValue, 0.00081250000000000007, 7.1652070000000006E-09, -0.001377300126478, 0.00081250000000000007, 0.00081250000000000007
DataValue, 0.0008135000000000001, 9.2334740000000012E-09, -0.0016342715825890001, 0.0008135000000000001, 0.0008135000000000001
DataValue, 0.0008145, 5.8681580000000007E-09, -0.001796198659576, 0.0008145, 0.0008145
DataValue, 0.0008155, 9.40174E-09, -0.0017891584429890002, 0.0008155, 0.0008155
DataValue, 0.00081650000000000006, 1.1336797E-08, -0.001711715012789, 0.00081650000000000006, 0.00081650000000000006
DataValue, 0.00081750000000000008, -3.6739180000000003E-09, -0.0018454808741810002, 0.00081750000000000008, 0.00081750000000000008
DataValue, 0.0008185, 1.0951188E-08, -0.0018314002081750002, 0.0008185, 0.0008185
DataValue, 0.0008195, 1.0586612000000001E-08, -0.001746916561387, 0.0008195, 0.0008195
DataValue, 0.0008205, 7.1371620000000008E-09, -0.0018384405411780002, 0.0008205, 0.0008205
DataValue, 0.00082150000000000007, 4.45192E-09, -0.001817319658585, 0.00082150000000000007, 0.00082150000000000007
DataValue, 0.0008225000000000001, 9.275541E-09, -0.001877162256278, 0.0008225000000000001, 0.0008225000000000001
DataValue, 0.0008235, 1.239547E-08, -0.001824359991588, 0.0008235, 0.0008235
DataValue, 0.0008245, 3.2249820000000004E-09, -0.0017574769444760002, 0.0008245, 0.0008245
DataValue, 0.00082550000000000006, 1.0523513E-08, -0.0016659529646860002, 0.00082550000000000006, 0.00082550000000000006
DataValue, 0.00082650000000000009, 8.0976800000000013E-09, -0.001405461458489, 0.00082650000000000009, 0.00082650000000000009
DataValue, 0.0008275, 2.439741E-09, -0.00152162660379, 0.0008275, 0.0008275
DataValue, 0.0008285, 1.7085879000000003E-08, -0.0014160218415780002, 0.0008285, 0.0008285
DataValue, 0.0008295, -3.6528840000000003E-09, -0.001532186986879, 0.0008295, 0.0008295
DataValue, 0.00083050000000000008, 1.2795101E-08, -0.00169059401378, 0.00083050000000000008, 0.00083050000000000008
DataValue, 0.0008315000000000001, -1.7539E-10, -0.0017856382764880002, 0.0008315000000000001, 0.0008315000000000001
DataValue, 0.0008325, 1.1568162E-08, -0.001525146653876, 0.0008325, 0.0008325
DataValue, 0.0008335, 9.920559E-09, -0.001560348202474, 0.0008335, 0.0008335
DataValue, 0.00083450000000000006, 2.110221E-09, -0.0017398762283850002, 0.00083450000000000006, 0.00083450000000000006
DataValue, 0.00083550000000000009, 9.696206E-09, -0.001630751416087, 0.00083550000000000009, 0.00083550000000000009
DataValue, 0.0008365, 9.8143700000000015E-10, -0.0016061102505770001, 0.0008365, 0.0008365
DataValue, 0.0008375, 9.499895E-09, -0.001525146653876, 0.0008375, 0.0008375
DataValue, 0.0008385, 1.2605802E-08, -0.0015955498674880002, 0.0008385, 0.0008385
DataValue, 0.00083950000000000008, 8.013547000000001E-09, -0.001173131167889, 0.00083950000000000008, 0.00083950000000000008
DataValue, 0.0008405000000000001, 5.370371E-09, -0.001468824222684, 0.0008405000000000001, 0.0008405000000000001
DataValue, 0.0008415, 5.8681580000000007E-09, -0.0015462676528840002, 0.0008415, 0.0008415
DataValue, 0.0008425, 1.5403222E-08, -0.0013033768627790001, 0.0008425, 0.0008425
DataValue, 0.00084350000000000007, 5.68587E-09, -0.0013244978617880001, 0.00084350000000000007, 0.00084350000000000007
DataValue, 0.00084450000000000009, 7.957459E-09, -0.001391380792484, 0.00084450000000000009, 0.00084450000000000009
DataValue, 0.0008455, 5.061884E-09, -0.0012505745980890002, 0.0008455, 0.0008455
DataValue, 0.0008465, 9.997682E-09, -0.00103584502358, 0.0008465, 0.0008465
DataValue, 0.00084750000000000005, 3.203948E-09, -0.001173131167889, 0.00084750000000000005, 0.00084750000000000005
DataValue, 0.00084850000000000008, 8.448234E-09, -0.001345618744381, 0.00084850000000000008, 0.00084850000000000008
DataValue, 0.0008495000000000001, 7.5998930000000009E-09, -0.001444183173589, 0.0008495000000000001, 0.0008495000000000001
DataValue, 0.0008505, 6.148601E-09, -0.001454743556678, 0.0008505, 0.0008505
DataValue, 0.0008515, 1.3398054000000001E-08, -0.001384340459481, 0.0008515, 0.0008515
DataValue, 0.00085250000000000007, 6.099523E-09, -0.0013033768627790001, 0.00085250000000000007, 0.00085250000000000007
DataValue, 0.00085350000000000009, 2.250442E-09, -0.0013561792438850002, 0.00085350000000000009, 0.00085350000000000009
DataValue, 0.0008545, 1.0789933000000001E-08, -0.0013561792438850002, 0.0008545, 0.0008545
DataValue, 0.0008555, 6.5902990000000008E-09, -0.0013033768627790001, 0.0008555, 0.0008555
DataValue, 0.00085650000000000006, 7.0950960000000008E-09, -0.001338578411378, 0.00085650000000000006, 0.00085650000000000006
DataValue, 0.00085750000000000008, 9.72425E-09, -0.001507545937784, 0.00085750000000000008, 0.00085750000000000008
DataValue, 0.00085850000000000011, 4.963729E-09, -0.001514586270787, 0.00085850000000000011, 0.00085850000000000011
DataValue, 0.0008595, 6.9688970000000005E-09, -0.001144969835877, 0.0008595, 0.0008595
DataValue, 0.0008605, 1.4660047E-08, -0.001313937362283, 0.0008605, 0.0008605
DataValue, 0.00086150000000000007, 6.190667E-09, -0.001401941291988, 0.00086150000000000007, 0.00086150000000000007
DataValue, 0.00086250000000000009, 6.8286750000000009E-09, -0.001391380792484, 0.00086250000000000009, 0.00086250000000000009
DataValue, 0.0008635, 3.0917710000000003E-09, -0.001370259793475, 0.0008635, 0.0008635
DataValue, 0.0008645, 1.0670745000000002E-08, -0.0015533079858870002, 0.0008645, 0.0008645
DataValue, 0.00086550000000000006, 1.0151926E-08, -0.0017257955623790002, 0.00086550000000000006, 0.00086550000000000006
DataValue, 0.00086650000000000008, 3.217971E-09, -0.0015427474863830002, 0.00086650000000000008, 0.00086650000000000008
DataValue, 0.00086750000000000011, 9.2194520000000015E-09, -0.001254094648175, 0.00086750000000000011, 0.00086750000000000011
DataValue, 0.0008685, 4.1013660000000007E-09, -0.001377300126478, 0.0008685, 0.0008685
DataValue, 0.0008695, 4.8515520000000005E-09, -0.0016166707500820002, 0.0008695, 0.0008695
DataValue, 0.00087050000000000007, 1.2935323000000002E-08, -0.001352659077384, 0.00087050000000000007, 0.00087050000000000007
DataValue, 0.0008715000000000001, 1.1021299000000001E-08, -0.0013737799599770001, 0.0008715000000000001, 0.0008715000000000001
DataValue, 0.0008725, 5.7770140000000005E-09, -0.0011801713844760001, 0.0008725, 0.0008725
DataValue, 0.0008735, 7.3124400000000009E-09, -0.0013068970292810002, 0.0008735, 0.0008735
DataValue, 0.00087450000000000006, 1.0515480000000001E-09, -0.001465304056183, 0.00087450000000000006, 0.00087450000000000006
DataValue, 0.00087550000000000008, 7.473695E-09, -0.0012329737655820002, 0.00087550000000000008, 0.00087550000000000008
DataValue, 0.0008765, 9.170375E-09, -0.00169059401378, 0.0008765, 0.0008765
DataValue, 0.0008775, 8.0205580000000009E-09, -0.0015357071533800002, 0.0008775, 0.0008775
DataValue, 0.0008785, 8.1046910000000012E-09, -0.001261134981178, 0.0008785, 0.0008785
DataValue, 0.00087950000000000007, 4.97074E-09, -0.001577949034981, 0.00087950000000000007, 0.00087950000000000007
DataValue, 0.0008805000000000001, 5.4474930000000007E-09, -0.0013104171957820001, 0.0008805000000000001, 0.0008805000000000001
DataValue, 0.0008815, 1.3923884E-08, -0.0015040257712830001, 0.0008815, 0.0008815
DataValue, 0.0008825, 2.271475E-09, -0.0013667397433890002, 0.0008825, 0.0008825
DataValue, 0.00088350000000000006, 1.1448974E-08, -0.0013033768627790001, 0.00088350000000000006, 0.00088350000000000006
DataValue, 0.00088450000000000009, 6.877753E-09, -0.0015357071533800002, 0.00088450000000000009, 0.00088450000000000009
DataValue, 0.0008855, 4.213544E-09, -0.001461783889681, 0.0008855, 0.0008855
DataValue, 0.0008865, 8.0205580000000009E-09, -0.001623711083084, 0.0008865, 0.0008865
DataValue, 0.0008875, 9.1212970000000014E-09, -0.0015357071533800002, 0.0008875, 0.0008875
DataValue, 0.00088850000000000008, 7.389561E-09, -0.001500505604781, 0.00088850000000000008, 0.00088850000000000008
DataValue, 0.0008895000000000001, 1.1589196000000002E-08, -0.0013244978617880001, 0.0008895000000000001, 0.0008895000000000001
DataValue, 0.0008905, 4.655242E-09, -0.0017152350628750002, 0.0008905, 0.0008905
DataValue, 0.0008915, 1.1273698E-08, -0.0016096304170790002, 0.0008915, 0.0008915
DataValue, 0.00089250000000000006, 6.8697200000000008E-10, -0.001313937362283, 0.00089250000000000006, 0.00089250000000000006
DataValue, 0.00089350000000000009, 1.2065949E-08, -0.001514586270787, 0.00089350000000000009, 0.00089350000000000009
DataValue, 0.0008945, 5.847125E-09, -0.001451223390177, 0.0008945, 0.0008945
DataValue, 0.0008955, 7.4947280000000013E-09, -0.001500505604781, 0.0008955, 0.0008955
DataValue, 0.0008965, 8.378123E-09, -0.0014864249387760002, 0.0008965, 0.0008965
DataValue, 0.00089750000000000008, 6.5412210000000006E-09, -0.0015990699175750002, 0.00089750000000000008, 0.00089750000000000008
DataValue, 0.0008985000000000001, 8.188824E-09, -0.001475864555687, 0.0008985000000000001, 0.0008985000000000001
DataValue, 0.0008995, 4.178488E-09, -0.001475864555687, 0.0008995, 0.0008995
DataValue, 0.0009005, 1.4421671000000001E-08, -0.0015427474863830002, 0.0009005, 0.0009005
DataValue, 0.00090150000000000007, 2.593985E-09, -0.001387860625982, 0.00090150000000000007, 0.00090150000000000007
DataValue, 0.00090250000000000009, 1.0271114000000001E-08, -0.0016025900840760002, 0.00090250000000000009, 0.00090250000000000009
DataValue, 0.0009035, -1.6477160000000001E-09, -0.001257614814676, 0.0009035, 0.0009035
DataValue, 0.0009045, 1.3222777E-08, -0.0015462676528840002, 0.0009045, 0.0009045
DataValue, 0.00090550000000000005, 8.6094880000000012E-09, -0.001451223390177, 0.00090550000000000005, 0.00090550000000000005
DataValue, 0.00090650000000000008, 8.6305220000000011E-09, -0.0016518722986800002, 0.00090650000000000008, 0.00090650000000000008
DataValue, 0.0009075000000000001, 8.672588E-09, -0.0014230621745810002, 0.0009075000000000001, 0.0009075000000000001
DataValue, 0.0009085, 9.00912E-09, -0.0012400140985850002, 0.0009085, 0.0009085
DataValue, 0.0009095, 2.699151E-09, -0.001032324857078, 0.0009095, 0.0009095
DataValue, 0.00091050000000000007, 8.784766E-09, -0.00145826372318, 0.00091050000000000007, 0.00091050000000000007
DataValue, 0.00091150000000000009, 9.415762E-09, -0.001285776146688, 0.00091150000000000009, 0.00091150000000000009
DataValue, 0.0009125, 5.994357E-09, -0.001454743556678, 0.0009125, 0.0009125
DataValue, 0.0009135, 1.0236058E-08, -0.001514586270787, 0.0009135, 0.0009135
DataValue, 0.00091450000000000006, 9.8784940000000011E-09, -0.0016131505835800001, 0.00091450000000000006, 0.00091450000000000006
DataValue, 0.00091550000000000008, -1.2621070000000002E-09, -0.0014230621745810002, 0.00091550000000000008, 0.00091550000000000008
DataValue, 0.00091650000000000011, 1.3166688000000001E-08, -0.001338578411378, 0.00091650000000000011, 0.00091650000000000011
DataValue, 0.0009175, 4.564098E-09, -0.0013632195768880002, 0.0009175, 0.0009175
DataValue, 0.0009185, 8.0976800000000013E-09, -0.00121537304949, 0.0009185, 0.0009185
DataValue, 0.00091950000000000007, 3.954134E-09, -0.001261134981178, 0.00091950000000000007, 0.00091950000000000007
DataValue, 0.00092050000000000009, 1.5417244E-08, -0.0013068970292810002, 0.00092050000000000009, 0.00092050000000000009
DataValue, 0.0009215, -3.3093410000000004E-09, -0.001345618744381, 0.0009215, 0.0009215
DataValue, 0.0009225, 1.0390302000000001E-08, -0.0012505745980890002, 0.0009225, 0.0009225
DataValue, 0.00092350000000000006, 1.3685508000000001E-08, -0.001313937362283, 0.00092350000000000006, 0.00092350000000000006
DataValue, 0.00092450000000000008, 1.12867E-09, -0.001211852882989, 0.00092450000000000008, 0.00092450000000000008
DataValue, 0.00092550000000000011, 9.317607E-09, -0.0013104171957820001, 0.00092550000000000011, 0.00092550000000000011
DataValue, 0.0009265, 5.4474930000000007E-09, -0.001289296313189, 0.0009265, 0.0009265
DataValue, 0.0009275, 1.1778496E-08, -0.001166090834886, 0.0009275, 0.0009275
DataValue, 0.00092850000000000007, -1.304174E-09, -0.0014125016750770002, 0.00092850000000000007, 0.00092850000000000007
DataValue, 0.0009295000000000001, 4.8375290000000004E-09, -0.001289296313189, 0.0009295000000000001, 0.0009295000000000001
DataValue, 0.0009305, 1.4365583E-08, -0.001285776146688, 0.0009305, 0.0009305
DataValue, 0.0009315, 4.3327320000000004E-09, -0.001331538078375, 0.0009315, 0.0009315
DataValue, 0.00093250000000000006, 1.2255248000000001E-08, -0.001328018028289, 0.00093250000000000006, 0.00093250000000000006
DataValue, 0.00093350000000000008, 7.9083810000000011E-09, -0.001211852882989, 0.00093350000000000008, 0.00093350000000000008
DataValue, 0.00093450000000000011, 2.4467520000000003E-09, -0.0015920297009870002, 0.00093450000000000011, 0.00093450000000000011
DataValue, 0.0009355, 6.7305200000000009E-09, -0.001391380792484, 0.0009355, 0.0009355
DataValue, 0.0009365, 7.6980480000000009E-09, -0.0017504367278890001, 0.0009365, 0.0009365
DataValue, 0.00093750000000000007, 1.1659306E-08, -0.001704674679786, 0.00093750000000000007, 0.00093750000000000007
DataValue, 0.0009385000000000001, 1.0796945000000001E-08, -0.00145826372318, 0.0009385000000000001, 0.0009385000000000001
DataValue, 0.0009395, -2.51709E-09, -0.001475864555687, 0.0009395, 0.0009395
DataValue, 0.0009405, 1.5010601E-08, -0.0016025900840760002, 0.0009405, 0.0009405
DataValue, 0.00094150000000000006, -1.640705E-09, -0.001514586270787, 0.00094150000000000006, 0.00094150000000000006
DataValue, 0.00094250000000000009, 1.1855617E-08, -0.001377300126478, 0.00094250000000000009, 0.00094250000000000009
DataValue, 0.00094350000000000011, -2.59523E-10, -0.001588509534486, 0.00094350000000000011, 0.00094350000000000011
DataValue, 0.0009445, 2.0360053000000002E-08, -0.0011766513343900002, 0.0009445, 0.0009445
DataValue, 0.0009455, 1.927933E-09, -0.001514586270787, 0.0009455, 0.0009455
DataValue, 0.00094650000000000008, 3.140849E-09, -0.0013420985778790002, 0.00094650000000000008, 0.00094650000000000008
DataValue, 0.0009475000000000001, 6.393988E-09, -0.001525146653876, 0.0009475000000000001, 0.0009475000000000001
DataValue, 0.0009485, 8.7286760000000009E-09, -0.001254094648175, 0.0009485, 0.0009485
DataValue, 0.0009495, 1.4540859E-08, -0.001264655147679, 0.0009495, 0.0009495
DataValue, 0.00095050000000000006, 5.580703E-09, -0.0015462676528840002, 0.00095050000000000006, 0.00095050000000000006
DataValue, 0.00095150000000000009, 1.1245653E-08, -0.001338578411378, 0.00095150000000000009, 0.00095150000000000009
DataValue, 0.00095250000000000011, -2.0263140000000002E-09, -0.001391380792484, 0.00095250000000000011, 0.00095250000000000011
DataValue, 0.0009535, 1.2654880000000001E-08, -0.001500505604781, 0.0009535, 0.0009535
DataValue, 0.0009545, 1.2220193000000002E-08, -0.0012505745980890002, 0.0009545, 0.0009545
